patch_id,corner,bivariate_id,n_pixels,area_m2,elevation,inland_position,slope,building_50m,impervious_50m,canopy_height_max,southness,tpi_50m
1867,cool-stable,1,14,1400.0,7.7985,50.4951,1.2842224,0.0,0.0,18.9735,0.6995724,-0.4693002
1868,cool-stable,1,9,900.0,1.919,10.0,11.167682,0.0,0.0,20.093,0.99464923,-0.26076013
1869,cool-stable,1,15,1500.0,27.907,333.0165,2.2236023,0.07744,0.12539917,23.146,0.49141583,-0.53540057
1870,cool-stable,1,14,1400.0,28.7675,740.362,1.0820905,0.12702857,0.14723985,23.5785,-0.62882423,-0.2538398
1871,cool-stable,1,16,1600.0,11.9065,592.1543,1.3642839,0.1057,0.24179783,24.3815,-0.33401537,-0.29610002
1872,cool-stable,1,9,900.0,8.562,318.2766,1.6460071,0.18955557,0.5289712,11.384,0.8708543,0.096640185
1873,cool-stable,1,9,900.0,24.698,592.0304,1.3173162,0.20413333,0.52441704,7.983,0.99258876,-0.10588074
1874,cool-stable,1,11,1100.0,4.911,308.707,0.8305411,0.16967273,0.35631874,11.541,-0.98462325,0.050479814
1875,cool-stable,1,45,4500.0,1.316,296.98483,1.3553858,0.0,0.29574212,23.459,0.7036063,-0.30944
1876,cool-stable,1,35,3500.0,22.71,910.4944,1.5789945,0.025325714,0.11330159,24.533,-0.07980507,-0.054160845
1877,cool-stable,1,15,1500.0,15.753,442.94467,8.819063,0.062453333,0.1569712,24.988,0.95843244,-0.6581191
1878,cool-stable,1,69,6900.0,2.192,382.09946,0.8520115,0.0059884056,0.1650653,26.727,-0.47490162,-0.12704003
1879,cool-stable,1,11,1100.0,6.802,41.231056,3.5285954,0.0036727272,0.0,16.831,-0.07973344,0.029600086
1880,cool-stable,1,16,1600.0,7.326,594.3767,7.3246117,0.0039749998,0.50177467,11.422,-0.7609744,-0.6321999
1881,cool-stable,1,55,5500.0,18.701,440.45428,9.2771225,0.03608727,0.3182918,11.378,-0.81937903,0.0021603394
1882,cool-stable,1,12,1200.0,26.917,1865.0134,15.030202,0.0014666667,0.42058644,18.237,-0.58037794,-0.28365976
1883,cool-stable,1,9,900.0,20.237,721.2489,5.752038,0.08888889,0.08384088,24.278,0.91969633,-0.114760056
1884,cool-stable,1,9,900.0,5.794,398.12057,11.976342,0.014,0.09192044,25.351,-0.75452715,-1.2565203
1885,cool-stable,1,21,2100.0,5.533,280.1785,3.3800943,0.0,0.0,24.811,0.7876732,0.18548006
1886,cool-stable,1,15,1500.0,5.264,526.97253,5.0564384,0.00024,0.11932511,26.857,0.8090955,-0.54308015
1887,cool-stable,1,10,1000.0,6.0795,373.82147,3.783517,0.09176,0.17264196,31.2855,0.8749618,-0.15169995
1888,cool-stable,1,597,59700.0,5.318,261.72504,3.4706748,0.00047437186,0.0052190996,27.056,-0.36308062,-0.2924399
1889,cool-stable,1,61,6100.0,2.6,226.71568,6.6589465,0.029416393,0.13405384,28.226,-0.90683067,-0.51544
1890,cool-stable,1,20,2000.0,7.7115,295.21033,4.3730993,0.0887,0.16808024,27.091,0.76616716,0.077920154
1891,cool-stable,1,14,1400.0,12.5325,576.4884,0.9139828,0.015314286,0.13402116,26.652,-0.84000903,-0.13553981
1892,cool-stable,1,16,1600.0,10.5985,339.41125,1.1883965,0.151825,0.49112654,9.915501,0.4934626,-0.046319753
1893,cool-stable,1,53,5300.0,9.911,67.08204,7.592614,0.0028,0.026522245,28.291,0.94676244,-0.04935957
1894,cool-stable,1,129,12900.0,1.893,362.3534,0.8267209,0.0,0.105112456,28.361,0.6228361,-0.070079945
1895,cool-stable,1,14,1400.0,5.41,111.1285,1.1376734,0.13648571,0.3869753,8.6415,-0.5888522,0.23295987
1896,cool-stable,1,24,2400.0,22.128,1131.8789,2.8050685,0.0,0.0,24.5355,0.5279618,-0.61042
1897,cool-stable,1,20,2000.0,2.9015,297.70026,11.4455805,0.04196,0.18319753,23.9795,-0.45929158,-1.12322
1898,cool-stable,1,11,1100.0,6.0,278.56778,1.5383214,0.10581818,0.51575756,13.138,0.87370306,-0.1442401
1899,cool-stable,1,9,900.0,3.667,98.48858,1.53736,0.09675556,0.5165158,15.425,-0.3976234,-0.07891995
1900,cool-stable,1,30,3000.0,5.7539997,390.0641,4.232212,0.0,0.0,23.588001,-0.12243584,0.12027995
1901,cool-stable,1,36,3600.0,1.3625,41.231056,1.0131483,0.0,0.0,20.1025,0.0658487,0.17356002
1902,cool-stable,1,9,900.0,1.516,50.0,9.2718315,0.016666668,0.016145404,20.478,-0.101340905,-0.75951993
1903,cool-stable,1,25,2500.0,1.08,22.36068,1.5723095,0.042992,0.10035062,23.396,0.1608429,-0.11572004
1904,cool-stable,1,13,1300.0,4.786,162.78821,1.3475198,0.30904615,0.5140076,16.549,0.9346405,-0.14079987
1905,cool-stable,1,33,3300.0,6.099,240.20825,2.3824763,0.075127274,0.112506546,26.618,0.73563606,-0.14692001
1906,cool-stable,1,23,2300.0,26.098,296.98483,3.882279,0.0,0.0,22.455,0.94812965,-0.3636007
1907,cool-stable,1,33,3300.0,4.85,169.70563,1.15391,0.2582909,0.5483352,11.952,0.7536105,-0.021480007
1908,cool-stable,1,12,1200.0,5.4455,22.36068,11.6956835,0.0,0.0,20.7155,0.86526185,0.16360003
1909,cool-stable,1,12,1200.0,2.7615,400.93427,0.98631465,0.0,0.0065226336,25.3135,0.8690164,-0.041320056
1910,cool-stable,1,81,8100.0,21.528,420.47592,10.640705,0.00611358,0.3774516,7.887,0.047577336,-0.5481202
1911,cool-stable,1,11,1100.0,22.694,1062.3088,2.18384,0.0,0.0,22.939,0.6791689,-0.5868403
1912,cool-stable,1,30,3000.0,23.023499,203.83371,9.080613,0.0028933333,0.041329216,16.9455,-0.022384178,0.17683963
1913,cool-stable,1,77,7700.0,16.723,1298.6917,2.0512295,0.0,0.0027352895,28.58,-0.16711612,-0.35008058
1914,cool-stable,1,20,2000.0,14.7175,572.842,3.069687,0.000100000005,0.19495061,27.7775,-0.9392669,-0.33644018
1915,cool-stable,1,21,2100.0,3.857,70.0,0.97862184,0.08961905,0.31156966,9.012,0.8116942,-0.025120096
1916,cool-stable,1,39,3900.0,12.006,754.25464,2.3608983,0.029446153,0.09349161,26.382,0.7457045,-0.3563603
1917,cool-stable,1,9,900.0,15.315,192.09373,4.8416896,0.0,0.0,26.541,-0.2458057,-0.6674405
1918,cool-stable,1,22,2200.0,22.043,403.11285,6.0757475,0.010672727,0.03932099,17.9805,0.588748,0.0654398
1919,cool-stable,1,9,900.0,18.456,509.3133,4.0199404,0.082266666,0.17765433,22.401,0.7850185,-0.07496048
1920,cool-stable,1,53,5300.0,4.881,70.71068,3.1011195,0.0,0.0005031447,21.683,0.6370245,-0.2755202
1921,cool-stable,1,53,5300.0,7.697,84.85281,5.134114,0.0010716981,0.05000233,27.381,0.9316292,0.065359935
1922,cool-stable,1,21,2100.0,1.753,281.60254,1.7803664,0.00093333336,0.10122869,26.309,0.34391698,-0.21971999
1923,cool-stable,1,33,3300.0,4.385,199.24858,1.2836981,0.05620606,0.44107744,9.456,0.856456,-0.04484001
1924,cool-stable,1,70,7000.0,2.7585,50.0,0.8726336,0.052897144,0.30718166,7.5435,-0.5147799,-0.03326002
1925,cool-stable,1,28,2800.0,13.0535,292.9132,7.714746,0.053214286,0.32074517,17.409,-0.6365497,-0.14474034
1926,cool-stable,1,18,1800.0,22.411499,989.26715,3.716319,0.0,0.0,22.277,-0.72261953,-0.55078
1927,cool-stable,1,20,2000.0,23.679,119.34229,6.113921,0.0,0.0,22.0965,-0.9462091,0.5402591
1928,cool-stable,1,118,11800.0,8.9785,60.82763,3.1464005,0.0,0.0,30.9015,0.27560604,-0.07447983
1929,cool-stable,1,33,3300.0,4.542,36.05551,8.257673,0.009769697,0.008402543,26.563,-0.62932956,-0.40516004
1930,cool-stable,1,11,1100.0,3.828,50.0,1.1582978,0.18596363,0.6564983,13.508,0.7863715,0.054000024
1931,cool-stable,1,20,2000.0,14.481501,1864.8994,5.837125,0.0,0.19730863,25.271,-0.26769668,0.10386
1932,cool-stable,1,43,4300.0,14.094,256.32013,4.9123893,0.014539534,0.10240884,22.981,-0.7260148,-0.37124044
1933,cool-stable,1,44,4400.0,3.755,95.27693,0.9624119,0.17273636,0.59501964,9.294991,0.60018325,0.046419974
1934,cool-stable,1,56,5600.0,23.881,1038.6252,4.5152082,0.0057642856,0.017059082,23.974499,0.9165541,-0.12884094
1935,cool-stable,1,308,30800.0,16.198502,1483.8291,1.2638843,0.0008922078,0.023059964,33.057503,-0.078584924,-0.12049995
1936,cool-stable,1,9,900.0,22.361,622.0129,8.564012,0.10017778,0.13451304,16.439,-0.8656756,-0.69603956
1937,cool-stable,1,335,33500.0,17.336,460.9772,3.4442759,0.05337672,0.095023766,22.992,0.2511846,-0.21367988
1938,cool-stable,1,11,1100.0,13.749,667.60767,0.66481185,0.15389091,0.41215488,22.861,-0.19193886,-0.022799682
1939,cool-stable,1,32,3200.0,18.4385,1236.9517,2.8789115,0.0,0.0,25.425,0.7019355,-0.5038996
1940,cool-stable,1,11,1100.0,15.171,100.0,3.861166,0.0,0.0,16.751,-0.8810061,-0.10239979
1941,cool-stable,1,9,900.0,22.945,1492.1461,16.385456,0.06795555,0.18853223,18.268,0.6309867,-1.1867192
1942,cool-stable,1,9,900.0,17.326,1838.6135,4.7334185,0.06213333,0.27061728,27.119,0.9851579,-0.36247957
1943,cool-stable,1,12,1200.0,9.8255005,850.7349,2.8898158,0.0042666667,0.31441358,27.989498,0.60117877,-0.113160074
1944,cool-stable,1,50,5000.0,3.31,870.19916,3.1429262,0.088856004,0.33863705,24.758,0.25391918,-0.54258
1945,cool-stable,1,12,1200.0,2.3375,200.12492,3.8924518,0.08313333,0.09412552,25.335,0.61758214,-0.34169996
1946,cool-stable,1,12,1200.0,21.74,470.9027,11.205051,0.048233334,0.29630658,20.425,0.6614865,0.31712025
1947,cool-stable,1,12,1200.0,3.3725,515.5089,1.3684243,0.015233333,0.20301442,13.7505,-0.9422457,-0.06472002
1948,cool-stable,1,161,16100.0,4.54,138.92444,3.0928528,0.019629814,0.05899164,25.142,0.22400044,0.10632003
1949,cool-stable,1,16,1600.0,14.4605,287.48755,8.497147,0.093975,0.26503858,23.2875,0.9877038,0.27175987
1950,cool-stable,1,47,4700.0,6.196,174.64249,3.9913325,0.01826383,0.06387707,26.285,0.30521414,-0.08764004
1951,cool-stable,1,64,6400.0,3.021,414.96875,3.3115067,0.0,0.0042554014,26.5595,0.9066609,-0.11620006
1952,cool-stable,1,143,14300.0,5.395,84.85281,6.949331,0.07275804,0.19467841,20.259,0.78360635,-0.17452008
1953,cool-stable,1,11,1100.0,20.858,933.9165,4.6304417,0.0059272726,0.08122335,26.685,0.97925305,-0.316241
1954,cool-stable,1,15,1500.0,23.657,167.63054,4.3656716,0.0,0.0,23.015,-0.14142136,0.14600052
1955,cool-stable,1,62,6200.0,11.5485,773.66,6.992902,0.0,0.15615891,26.52,-0.5968856,-0.3493203
1956,cool-stable,1,30,3000.0,22.119,404.77744,7.4466257,0.10846666,0.37983128,16.68,-0.21021612,-0.36580038
1957,cool-stable,1,72,7200.0,9.3495,90.553856,5.256713,0.0,0.0005949931,23.6255,-0.16752589,-0.09216
1958,cool-stable,1,125,12500.0,8.449,117.047,4.006322,0.0085792,0.003028148,23.567,0.45730242,-0.33424008
1959,cool-stable,1,11,1100.0,1.89,20.0,3.1814487,0.0,0.0,17.981,-0.7432941,0.40291995
1960,cool-stable,1,37,3700.0,2.405,28.284271,4.700013,0.0002918919,0.15196195,24.705,0.9035171,-0.20456024
1961,cool-stable,1,104,10400.0,2.543,22.36068,1.097856,0.041084614,0.42036918,9.525,0.8216351,0.08620009
1962,cool-stable,1,12,1200.0,4.591,320.07812,2.2163584,0.0032666668,0.0,23.952,-0.6576296,0.09381989
1963,cool-stable,1,10,1000.0,2.4520001,208.19662,4.338884,0.0528,0.19190124,29.382,-0.9532417,-0.18893999
1964,cool-stable,1,10,1000.0,10.442,575.58624,5.299782,0.09564,0.27304938,23.3865,0.8952012,0.3971398
1965,cool-stable,1,33,3300.0,21.093,1176.3077,5.777946,0.0,0.04432847,23.626,0.9041734,0.021759644
1966,cool-stable,1,29,2900.0,2.751,297.32138,2.571373,0.027213793,0.16989358,26.195,-0.9307312,-0.1774401
1967,cool-stable,1,39,3900.0,23.985,221.35944,2.5651805,0.0,0.0,23.392,0.7747936,0.047479935
1968,cool-stable,1,9,900.0,1.52,44.72136,3.4200134,0.0,0.0023319616,21.922,0.2547117,0.26512
1969,cool-stable,1,38,3800.0,17.228,904.62695,2.7092223,0.012778947,0.077053286,24.8385,0.18504532,-0.14858004
1970,cool-stable,1,17,1700.0,18.019,990.404,4.2419915,0.0036,0.035018157,24.352,0.89011616,-0.5943608
1971,cool-stable,1,11,1100.0,16.234,140.35669,8.451186,0.095527284,0.19317621,18.072,-0.730724,0.5273199
1972,cool-stable,1,58,5800.0,1.441,44.72136,4.0483036,0.0,0.026481481,23.9015,0.60571206,-0.1464
1973,cool-stable,1,10,1000.0,13.648001,239.36316,5.1378922,0.06228,0.22209875,4.2005,0.603117,0.14896004
1974,cool-stable,1,20,2000.0,13.247,628.84766,1.2065413,0.06164,0.28376544,25.467,0.15024745,-0.0007603648
1975,cool-stable,1,13,1300.0,14.822,740.0676,4.4235864,0.0,0.07900285,27.503,0.1945221,-0.8399203
1976,cool-stable,1,81,8100.0,1.553,67.08204,2.1315827,0.006079012,0.0401829,24.622,0.40876538,-0.10976005
1977,cool-stable,1,15,1500.0,6.638,240.20825,4.80624,0.0,0.0,26.18,0.16141026,0.02707983
1978,cool-stable,1,25,2500.0,16.038,1336.4504,1.2808554,0.0,0.0,27.546,0.39615232,-0.14708047
1979,cool-stable,1,18,1800.0,21.918,364.27502,5.0780897,0.0,0.0,19.196499,-0.55314296,-0.41474006
1980,cool-stable,1,26,2600.0,18.928,450.2177,4.8810444,0.14633846,0.34300095,16.8225,0.44385046,-0.04971937
1981,cool-stable,1,206,20600.0,17.5355,319.21765,1.6456785,0.12114563,0.2648166,17.704498,-0.023961818,-0.098959774
1982,cool-stable,1,21,2100.0,3.711,296.98483,7.41032,0.052285716,0.12934157,26.653,-0.6747164,-0.51535994
1983,cool-stable,1,351,35100.0,11.585,127.27922,3.5773897,0.0,6.6828466e-06,26.863,0.33966774,-0.21792035
1984,cool-stable,1,55,5500.0,1.711,101.98039,1.3860865,0.0,0.0,28.098,0.76268595,-0.52872
1985,cool-stable,1,112,11200.0,2.1894999,50.0,3.1508389,0.009028571,0.094936065,25.310001,0.89499557,-0.08403994
1986,cool-stable,1,220,22000.0,3.0425,44.72136,3.5051346,0.0094072735,0.0022227834,28.3365,0.14466567,-0.045780078
1987,cool-stable,1,11,1100.0,17.467,264.00757,4.048423,0.0,0.0,19.512,-0.57843137,-0.13891914
1988,cool-stable,1,26,2600.0,12.2145,171.02625,5.1308956,0.0,0.0,22.297,0.51748085,0.026300259
1989,cool-stable,1,86,8600.0,16.487,1250.1001,1.9329808,0.0,0.002991674,25.987999,0.21624914,-0.1645597
1990,cool-stable,1,13,1300.0,19.465,660.303,9.512203,0.0,0.097720794,19.836,-0.3449695,0.28232014
1991,cool-stable,1,21,2100.0,24.846,572.7129,8.370766,0.014038096,0.20001176,21.788,0.957145,-0.16279945
1992,cool-stable,1,10,1000.0,20.916,484.6609,7.2463827,0.026520003,0.26485187,24.280998,0.88991374,-0.43253994
1993,cool-stable,1,11,1100.0,10.607,178.04492,0.9982425,0.0,0.11843996,29.295,-0.07609745,-0.17260028
1994,cool-stable,1,10,1000.0,9.339001,94.33981,6.7972736,0.15776,0.27953085,22.05,0.8254062,0.32548016
1995,cool-stable,1,131,13100.0,5.907,78.1025,3.618996,0.012772519,0.0,27.735,-0.1935881,-0.21744002
1996,cool-stable,1,27,2700.0,4.187,837.37683,1.8870426,0.025051853,0.3462094,25.919,-0.4334798,-0.36948
1997,cool-stable,1,10,1000.0,1.137,20.0,2.0296476,0.0,0.0,24.1365,0.8680724,-0.21234003
1998,cool-stable,1,23,2300.0,4.413,31.622776,9.341788,0.010104348,0.03385937,23.68,0.8581459,0.2824398
1999,cool-stable,1,11,1100.0,19.119,276.58633,6.0882115,0.085745454,0.15447812,20.123,-0.17947371,-0.55252004
2000,cool-stable,1,12,1200.0,10.811001,1215.906,17.182726,0.0505,0.23441358,21.0225,-0.9954863,-0.15647978
2001,cool-stable,1,19,1900.0,8.964,192.09373,16.960747,0.0,0.0029954517,22.653,-0.40300858,0.048200108
2002,cool-stable,1,12,1200.0,1.4345,14.142136,2.978464,0.015000001,0.011738683,25.453999,0.5924337,0.012200022
2003,cool-stable,1,206,20600.0,4.355,50.0,6.0859375,0.0026427184,0.0032973753,25.620998,0.39218566,-0.19449992
2004,cool-stable,1,27,2700.0,12.997,200.0,4.1229844,0.003837037,0.07109739,26.096,0.27278358,-1.0000397
2005,cool-stable,1,9,900.0,18.355,521.5362,7.4787145,0.14382222,0.32539093,24.881,0.8884752,0.26204064
2006,cool-stable,1,52,5200.0,3.25,60.0,6.0388327,0.029107692,0.0005508072,26.8025,-0.06737232,-0.28258
2007,cool-stable,1,70,7000.0,1.4100001,20.0,2.246966,0.030137144,0.0,26.724499,-0.08964449,0.12352003
2008,cool-stable,1,38,3800.0,16.15,930.0,4.8908467,0.03917895,0.16675113,23.994,0.80731654,0.09208006
2009,cool-stable,1,9,900.0,4.792,852.115,8.371502,0.012888889,0.31556928,21.078,-0.5781163,-0.67616016
2010,cool-stable,1,382,38200.0,7.829,104.40307,3.6599417,0.0018282724,0.0,28.521,-0.10421534,-0.18172005
2011,cool-stable,1,9,900.0,1.568,20.0,5.073127,0.015733333,0.0010973937,27.189,-0.6788842,-0.23408005
2012,cool-stable,1,14,1400.0,14.83,428.06024,2.5356288,0.15057144,0.37248677,22.545,0.40906796,-0.12350003
2013,cool-stable,1,121,12100.0,14.124,85.44003,8.949095,0.012347108,0.034671973,23.582,-0.34620458,-0.78659964
2014,cool-stable,1,11,1100.0,18.092,166.43317,9.282236,0.26076365,0.5082379,8.389,-0.706466,-0.19028091
2015,cool-stable,1,70,7000.0,13.8265,422.4331,4.9309545,0.045485716,0.26848146,25.4105,0.13971296,-0.47413978
2016,cool-stable,1,10,1000.0,12.675,385.0658,1.9820722,0.01836,0.24493828,26.972,-0.431929,-0.36419988
2017,cool-stable,1,11,1100.0,20.488,326.49655,6.0037766,0.0,7.856341e-05,20.951,0.7845939,-0.44423926
2018,cool-stable,1,20,2000.0,14.711,430.11627,1.178442,0.15764001,0.22801235,22.0865,0.57213,0.025320016
2019,cool-stable,1,102,10200.0,1.6424999,65.55664,2.1864054,0.026086275,0.14965868,25.6235,-0.05814185,-0.09252001
2020,cool-stable,1,9,900.0,3.925,492.4429,0.41334352,0.09075555,0.48614538,18.978,-0.8796164,0.040359963
2021,cool-stable,1,9,900.0,13.998,1020.04895,1.4657763,0.0150666665,0.18463649,27.659,0.62846655,0.037560157
2022,cool-stable,1,9,900.0,11.678,36.05551,6.6754217,0.0,0.0,20.57,0.79458046,0.51476043
2023,cool-stable,1,11,1100.0,21.068,156.52477,1.7484386,0.16523637,0.56422,9.407,0.5906506,0.5165204
2024,cool-stable,1,30,3000.0,18.768002,128.24554,8.64934,0.22006665,0.49579012,9.4635,0.9204767,-0.39198023
2025,cool-stable,1,11,1100.0,12.067,730.61615,1.2508558,0.0,0.19657688,25.983,0.79388124,-0.0021203994
2026,cool-stable,1,15,1500.0,7.433,64.03124,9.046414,0.053893335,0.14226338,23.647,0.7246917,-0.46191996
2027,cool-stable,1,15,1500.0,13.03,58.309517,8.798404,0.00045333334,0.0004855967,20.984,-0.44580764,0.41272038
2028,cool-stable,1,73,7300.0,13.656,1063.0146,1.7189333,0.00026849317,0.0026974464,27.371,-0.84084517,-0.22796024
2029,cool-stable,1,9,900.0,13.228,919.837,1.6692256,0.09253333,0.33565158,24.368,0.49274802,0.27775955
2030,cool-stable,1,23,2300.0,7.329,42.426407,4.7263484,0.046608698,0.0,25.602,-0.14572707,0.016159764
2031,cool-stable,1,533,53300.0,6.495,110.453606,3.162151,0.0058844276,0.043998796,26.08,0.8942184,-0.11812012
2032,cool-stable,1,94,9400.0,14.2535,308.05844,2.0962806,0.0135234045,0.18911873,24.669,0.37474048,-0.19182009
2033,cool-stable,1,9,900.0,1.191,14.142136,4.228692,0.0608,0.08611797,23.77,0.51391,-0.40912
2034,cool-stable,1,18,1800.0,6.2615,30.0,7.554221,0.02137778,0.0,24.6805,-0.903638,-0.5018598
2035,cool-stable,1,25,2500.0,1.305,20.0,2.5631478,0.0312,0.0,22.376,0.7707507,0.038079992
2036,cool-stable,1,22,2200.0,20.1215,240.41629,6.978346,0.0,0.13346802,14.7985,-0.68429875,-0.0372406
2037,cool-stable,1,52,5200.0,8.312,94.33981,3.5293841,0.033238463,0.0,27.765999,-0.660634,-0.41028
2038,cool-stable,1,11,1100.0,3.306,295.29645,1.3251157,0.0856,0.35607183,24.175,0.7559666,-0.32384005
2039,cool-stable,1,15,1500.0,14.936,736.8175,6.067821,0.027493333,0.16166255,27.262,-0.9493588,-0.17308025
2040,cool-stable,1,12,1200.0,12.827,805.10785,4.6643357,0.008666667,0.22026749,25.1565,-0.9911264,-0.8115197
2041,cool-stable,1,21,2100.0,13.857,934.3447,2.3308494,0.0,0.063286304,27.757,-0.96087873,-0.14407967
2042,cool-stable,1,36,3600.0,11.9565,68.89636,10.2185755,0.13881111,0.30526063,7.9635,0.9825111,0.09843983
2043,cool-stable,1,14,1400.0,11.264,71.75589,14.111996,0.09405714,0.27390653,6.905375,0.91740334,-0.25387987
2044,cool-stable,1,40,4000.0,14.393499,628.92725,3.8770478,1e-05,0.1435926,25.774,-0.94367445,-0.031060256
2045,cool-stable,1,170,17000.0,4.384,107.70329,4.2818556,0.02760706,0.000788671,26.6335,0.53520656,-0.13870005
2046,cool-stable,1,12,1200.0,3.1634998,757.9241,4.2891455,0.047133338,0.26761317,26.018501,-0.5308945,-0.46102005
2047,cool-stable,1,78,7800.0,1.8215001,80.622574,1.8255937,0.0020307691,0.12230452,25.508,0.36346382,-0.16528001
2048,cool-stable,1,18,1800.0,11.935499,310.95923,2.8479576,0.12935556,0.3375377,24.47,0.45483077,0.15937984
2049,cool-stable,1,9,900.0,9.005,373.36307,7.72954,0.11964444,0.35005486,29.15,0.6687506,0.08712008
2050,cool-stable,1,22,2200.0,1.7865,20.0,6.354386,0.020654546,0.044427607,22.587502,0.96754134,-0.23511991
2051,cool-stable,1,45,4500.0,1.668,36.05551,3.7247171,0.0,0.0,24.976,0.7528488,-0.52152
2052,cool-stable,1,24,2400.0,10.0765,327.78918,4.039612,0.024633333,0.17958333,27.686,0.9018885,-0.038600147
2053,cool-stable,1,17,1700.0,15.836,145.6022,8.446535,0.049882352,0.43995643,11.914,0.8780979,-0.60831934
2054,cool-stable,1,21,2100.0,5.273,581.8075,9.098042,0.07474285,0.3216461,10.284,-0.967377,-0.24599992
2055,cool-stable,1,16,1600.0,15.599501,231.40808,3.2224574,0.00015,0.0,22.643002,-0.86973083,0.33577985
2056,cool-stable,1,19,1900.0,13.203,336.15472,7.8847747,0.023452632,0.15498376,23.227,-0.6682763,-0.3341203
2057,cool-stable,1,153,15300.0,3.233,64.03124,3.5776396,0.00065098034,0.0008908254,25.598,0.6687187,-0.26643994
2058,cool-stable,1,17,1700.0,2.479,20.0,6.794072,0.0,0.0,24.578,-0.17731561,-0.36424002
2059,cool-stable,1,13,1300.0,17.305,1466.9696,1.5562301,0.019723078,0.10917379,30.869957,0.25382608,-0.44164094
2060,cool-stable,1,211,21100.0,9.786,102.95631,4.5928373,0.003264455,0.0003574981,25.619,-0.17535135,-0.25560033
2061,cool-stable,1,17,1700.0,9.225,370.0,3.0460327,0.0252,0.23851125,23.65,0.5057712,-0.10003956
2062,cool-stable,1,13,1300.0,11.201,111.8034,5.0352116,0.21800001,0.5416619,7.96,0.754569,-0.048160248
2063,cool-stable,1,25,2500.0,1.237,14.142136,8.55475,0.007584,0.030266667,26.024,0.9221442,-0.63479996
2064,cool-stable,1,12,1200.0,7.6575003,102.95631,3.3095245,0.027999999,0.0,24.705,0.782528,-0.66472
2065,cool-stable,1,9,900.0,15.59,240.20825,2.9481285,0.011733334,0.0,22.803,-0.87427175,-0.049200363
2066,cool-stable,1,59,5900.0,2.926,130.38405,1.8117054,0.00021694915,0.16585688,27.413,0.6281514,-0.17159986
2067,cool-stable,1,12,1200.0,24.99,1318.522,13.659821,0.0,0.51305556,5.008,0.99766314,-0.72805935
2068,cool-stable,1,10,1000.0,11.849501,110.42019,3.3866909,0.04432,0.0,23.239,-0.7335511,-0.19088028
2069,cool-stable,1,16,1600.0,13.358,234.4122,1.0003083,0.01145,0.558179,24.230999,-0.17412955,-0.112280086
2070,cool-stable,1,9,900.0,26.68,1086.7382,3.0860474,0.0,0.0,24.75,0.24327159,-0.7219193
2071,cool-stable,1,31,3100.0,8.164,711.12585,10.128181,0.07563871,0.23882517,16.643,-0.98465264,0.0862796
2072,cool-stable,1,12,1200.0,10.719999,110.72504,4.4373903,0.039766666,0.0,24.716,0.89631754,0.31111962
2073,cool-stable,1,11,1100.0,22.019,727.32385,3.808351,0.058109093,0.24350168,25.104,0.102294356,-0.3877207
