patch_id,corner,corner_label,bivariate_id,n_pixels,area_m2,centroid_x,centroid_y,heatwave_temp,mean_baseline_temp,p90_baseline_temp,hw_minus_mean,hw_minus_p90,inland_position,elevation,slope,tpi_50m,southness,canopy_height_max,rock_presence_10m,urban_distance,building_50m,impervious_50m
54,cool-stable,cool stable,1,22,2200.0,25512578.636363637,6685201.818181818,25.5,20.03,24.8,5.5,0.7133325,2213.5378,19.314,3.1975024,-0.84225965,-0.32993457,24.107,0.0,193.25937,0.0,0.0
55,cool-stable,cool stable,1,164,16400.0,25510318.17073171,6685134.695121951,25.473333,19.97,24.67,5.5283327,0.78999996,2659.53,20.4385,1.2406381,-0.07210037,0.8179032,25.654,0.0,333.61603,0.0,0.0
56,cool-stable,cool stable,1,145,14500.0,25513229.896551725,6685109.689655173,25.333334,19.84,24.65,5.5066657,0.70333356,2169.3315,18.526,2.553972,-0.33639938,0.42157,27.249,0.0,102.95631,1.1034483e-05,0.0
57,cool-stable,cool stable,1,16,1600.0,25513645.625,6685176.25,25.220001,20.005001,24.545,5.2299995,0.66500056,2364.2432,19.9905,0.2948047,-0.0076200487,-0.28978932,22.694,0.0,425.84995,0.0,0.0
58,cool-stable,cool stable,1,65,6500.0,25499944.846153848,6685158.692307692,25.036667,19.42,23.33,5.6233335,1.6333326,3000.0,14.764,0.8337879,-0.10048046,0.2646692,25.59,0.0,50.0,0.011766154,0.058248814
59,cool-stable,cool stable,1,17,1700.0,25501641.470588237,6685178.529411765,25.38,19.67,23.69,5.5733333,1.4899998,3000.0,15.946,0.6125544,-0.15912,-0.6398599,24.289,0.0,36.05551,0.005152941,0.14960058
60,cool-stable,cool stable,1,12,1200.0,25513010.833333332,6685192.5,26.064999,20.285,25.435001,5.7283335,0.5333328,2217.1265,26.084,13.082482,0.8925001,0.26500404,24.064,0.0,31.622776,0.0034333335,0.017067902
61,cool-stable,cool stable,1,120,12000.0,25510124.833333332,6685068.083333333,25.338333,19.76,24.56,5.574999,0.7466663,2671.919,20.9865,1.1831541,-0.28129986,-0.43216982,27.668999,0.0,523.92737,0.0,0.0
62,cool-stable,cool stable,1,53,5300.0,25510700.28301887,6685073.490566038,25.76,20.16,24.9,5.56,0.77666664,2514.319,26.645,2.4000032,-0.0071203616,-0.29632753,24.842,0.0,102.95631,0.0039773583,0.0010319124
63,cool-stable,cool stable,1,101,10100.0,25513048.86138614,6685026.089108911,25.173334,19.84,24.39,5.353334,0.7133325,2061.674,16.59,0.84374094,-0.06887928,0.4764149,25.888,0.0,53.851646,0.000114851486,0.0038772766
64,cool-stable,cool stable,1,17,1700.0,25509622.647058822,6685037.94117647,25.463333,19.76,24.37,5.7066674,1.1133341,2890.121,22.294,3.6035767,-0.54356104,0.48005292,27.12,0.0,999.5999,0.0,0.0
65,cool-stable,cool stable,1,29,2900.0,25513519.137931034,6685035.344827586,25.67,20.1,24.84,5.5300007,0.7000001,2187.6243,20.238,0.8143877,-0.09572067,-0.8087704,22.022,0.0,277.30847,0.0,0.0
66,cool-stable,cool stable,1,10,1000.0,25509671.0,6685024.0,25.34,19.64,24.255001,5.705,1.093333,2847.753,28.366,3.667202,0.8832203,-0.03554238,27.638,0.0,957.4699,0.0,0.0
67,cool-stable,cool stable,1,349,34900.0,25509651.389684815,6684850.64469914,25.016666,19.57,24.05,5.4666667,0.97999954,2718.1245,19.526,0.6066399,-0.03948059,0.4919252,28.895,0.0,898.7213,0.0,0.0
68,cool-stable,cool stable,1,55,5500.0,25510862.272727273,6684980.2727272725,25.96,20.26,25.14,5.65,0.7633343,2394.264,26.14,2.8279512,-0.12136055,-0.8998039,23.276,0.0,70.71068,0.0041018184,0.0
69,cool-stable,cool stable,1,59,5900.0,25509820.254237287,6684910.423728813,25.296667,19.67,24.34,5.5299993,0.8600006,2667.002,19.192,0.98366225,-0.2747605,-0.22152057,32.408,0.0,784.0918,0.0,0.0
70,cool-stable,cool stable,1,85,8500.0,25511580.05882353,6684950.764705882,25.59,20.03,24.75,5.516666,0.79666644,2207.827,24.59,0.88021845,-0.27560058,0.009081751,24.995,0.0,537.12195,0.0,0.0
71,cool-stable,cool stable,1,39,3900.0,25510429.871794872,6684983.205128205,25.736666,20.18,24.92,5.6033325,0.7966671,2491.907,22.142,2.0643234,-0.21759948,-0.9278259,23.317,0.0,379.4733,0.0,0.0
72,cool-stable,cool stable,1,24,2400.0,25511001.666666668,6684987.083333333,25.738335,20.13,24.875,5.6066666,0.8450006,2379.7373,23.675999,1.5200155,-0.23039986,-0.88223493,23.616,0.0,161.51904,0.0,0.04670267
73,cool-stable,cool stable,1,236,23600.0,25510573.898305085,6684870.042372881,25.681667,20.1,24.87,5.59,0.76833344,2349.0635,24.529,1.2089763,-0.0874004,-0.46401718,24.805,0.0,296.98483,0.0,0.0
74,cool-stable,cool stable,1,9,900.0,25513103.888888888,6684938.333333333,25.983334,20.26,25.42,5.646666,0.59333354,1978.8127,17.891,9.665379,-1.0719601,0.25672135,28.574,0.0,14.142136,0.008577777,0.0025514404
75,cool-stable,cool stable,1,10,1000.0,25512529.0,6684923.0,25.695,20.03,24.970001,5.6566668,0.70999974,1939.8325,23.84,2.5061126,-0.66302013,-0.7448354,22.511,0.0,262.38782,0.0,0.0
76,cool-stable,cool stable,1,65,6500.0,25513031.307692308,6684871.307692308,25.550001,20.06,24.75,5.5,0.7366664,1902.2356,16.34,1.6023852,-0.36171967,-0.013509133,23.113,0.0,50.0,0.0006153846,0.0021880344
77,cool-stable,cool stable,1,10,1000.0,25496796.0,6684895.0,25.135,19.49,23.575,5.7216663,1.585,3000.0,17.952,2.470687,0.42378056,-0.85676134,24.942501,0.0,261.80966,0.0,0.00039506174
78,cool-stable,cool stable,1,29,2900.0,25511446.379310343,6684834.310344827,25.69,20.13,24.91,5.4900002,0.73333293,2114.4265,24.409,2.830657,0.13388054,-0.6650023,26.154,0.0,378.54987,0.0,0.0
79,cool-stable,cool stable,1,12,1200.0,25511670.833333332,6684858.333333333,25.725,20.055,24.945,5.6800003,0.7550005,2107.1045,25.7145,4.5636683,0.0948603,0.24432686,26.140999,0.0,609.1381,0.0,0.0
80,cool-stable,cool stable,1,96,9600.0,25511733.854166668,6684786.25,25.598335,19.904999,24.79,5.661667,0.7800003,2025.9442,20.786499,2.5296674,-0.3610201,0.4927981,29.706001,0.0,662.3064,0.0,0.0
81,cool-stable,cool stable,1,1065,106500.0,25500805.319248825,6684569.591549296,24.983334,19.5,23.46,5.513333,1.5066668,3000.0,18.486,0.4149436,-0.03003914,-0.061667304,25.707,0.0,60.82763,0.003964695,0.011855793
82,cool-stable,cool stable,1,17,1700.0,25510737.94117647,6684807.94117647,25.893333,20.14,25.05,5.696667,0.723334,2237.789,26.237,1.8741497,-0.12175995,-0.32391432,24.494,0.0,240.41629,0.0,0.0
83,cool-stable,cool stable,1,10,1000.0,25499222.0,6684792.0,25.535,19.830002,24.07,5.671666,1.5433333,3000.0,15.816999,1.3147925,-0.19832009,0.21223375,24.303501,0.0,22.36068,0.04008,0.060012348
84,cool-stable,cool stable,1,18,1800.0,25509740.555555556,6684786.666666667,25.508333,20.075,24.61,5.4766655,0.8800001,2612.9104,19.472,1.6390814,-0.078539506,-0.8444437,23.1155,0.0,780.95844,0.0,0.0
85,cool-stable,cool stable,1,22,2200.0,25512950.454545453,6684780.0,26.451668,20.814999,25.71,5.6616673,0.74833363,1795.4524,30.8155,20.593334,0.59277964,0.24163766,19.3925,0.0,33.83914,0.022109091,0.0035634118
86,cool-stable,cool stable,1,16,1600.0,25511400.0,6684750.0,25.631668,20.095001,24.845001,5.5599995,0.75000066,2039.1539,20.221,0.7695332,-0.14587982,0.10283382,24.92,0.0,326.24515,0.0,0.0
87,cool-stable,cool stable,1,21,2100.0,25511234.04761905,6684735.0,25.823334,20.19,25.02,5.646666,0.8166669,2066.035,21.932,4.442329,-0.2576806,0.24250486,25.373,0.0,161.24515,0.0,0.020770136
88,cool-stable,cool stable,1,54,5400.0,25513026.48148148,6684676.481481481,25.511665,20.154999,24.71,5.363333,0.78000003,1699.4556,16.625,3.1603587,-0.32109937,-0.2003667,25.419998,0.0,31.622776,0.0048,0.0011454046
89,cool-stable,cool stable,1,11,1100.0,25504099.545454547,6684719.545454546,26.573334,21.23,25.56,5.473333,0.98333293,3000.0,36.025,8.3659115,-0.25567964,-0.8640224,6.52,0.0,10.0,0.100072734,0.2224579
90,cool-stable,cool stable,1,10,1000.0,25509834.0,6684692.0,25.551666,19.83,24.75,5.75,0.77666724,2480.9976,28.348,3.4800115,-0.6596198,-0.46825355,26.98,0.0,657.53326,0.0,0.0
91,cool-stable,cool stable,1,413,41300.0,25511484.539951574,6684380.78692494,25.626667,20.05,24.81,5.596667,0.79666644,1656.4117,19.235,2.8703322,-0.30460098,0.38874593,27.414,0.0,356.08984,0.0,0.019300213
92,cool-stable,cool stable,1,18,1800.0,25509497.777777776,6684660.0,25.478333,19.795,24.41,5.693333,1.0666664,2659.3503,26.5765,3.0745635,-0.07591946,-0.106515095,24.3255,0.0,953.5973,0.0,0.0
93,cool-stable,cool stable,1,57,5700.0,25511239.03508772,6684610.087719298,25.753334,20.16,24.98,5.6699996,0.7966671,1947.9734,20.413,2.607611,-0.32636046,-0.4210978,26.088,0.0,225.61028,0.0,0.030654104
94,cool-stable,cool stable,1,14,1400.0,25512902.85714286,6684636.428571428,26.421667,20.779999,25.45,5.628333,0.92166674,1649.3179,29.034,21.143694,0.31402004,0.6816186,19.515,0.0,85.032646,0.0,0.0
95,cool-stable,cool stable,1,11,1100.0,25509723.181818184,6684588.636363637,25.61,19.98,24.79,5.6000004,0.7600002,2464.001,21.085,4.2832713,-0.42711976,-0.637483,23.303,0.0,717.844,0.0,0.0
96,cool-stable,cool stable,1,76,7600.0,25511003.815789472,6684557.368421053,25.628334,20.02,24.835,5.6033335,0.76833344,1954.904,24.078499,5.453092,-0.10641987,0.7752819,25.4045,0.0,59.15476,0.0035157893,0.011065627
97,cool-stable,cool stable,1,23,2300.0,25497506.304347824,6684578.043478261,25.276667,19.64,23.47,5.6233344,1.6733322,3000.0,10.209,3.1262758,-0.045999527,0.17415673,26.739,0.0,20.0,0.01653913,0.08698336
98,cool-stable,cool stable,1,10,1000.0,25500547.0,6684586.0,25.395,19.744999,23.735,5.705001,1.6466665,3000.0,21.7645,3.774499,-0.22077945,-0.8991271,24.827,0.0,12.071068,0.05636,0.06546914
99,cool-stable,cool stable,1,29,2900.0,25511366.03448276,6684545.344827586,25.880001,20.23,25.07,5.6833324,0.7966652,1843.285,27.627,3.0907626,-0.4326007,-0.68300885,25.391,0.0,346.55444,0.0,0.0
100,cool-stable,cool stable,1,15,1500.0,25512976.333333332,6684579.0,25.53,20.14,24.69,5.363333,0.8033326,1601.2495,16.68,2.82295,-0.23372012,-0.622432,26.009,0.0,41.231056,0.0011199999,0.0
101,cool-stable,cool stable,1,13,1300.0,25496582.692307692,6684554.230769231,25.206667,19.49,23.5,5.7433324,1.6966673,3000.0,22.397,3.0743058,0.1437194,-0.10791555,26.572,0.0,90.553856,0.0,0.0
102,cool-stable,cool stable,1,11,1100.0,25500622.272727273,6684551.363636363,25.413334,19.75,24.0,5.6666675,1.483333,3000.0,20.246,3.5630522,-0.12564072,0.4136134,30.023,0.0,22.36068,0.015636364,0.043771043
103,cool-stable,cool stable,1,15,1500.0,25500501.0,6684514.333333333,25.256666,19.57,23.67,5.6900005,1.5933323,3000.0,22.839,0.6310235,-0.057119217,0.40406737,25.201,0.0,28.284271,0.009546666,0.05603292
104,cool-stable,cool stable,1,10,1000.0,25504208.0,6684514.0,26.695,21.145,25.564999,5.4299994,1.0149996,3000.0,31.8085,12.570099,-0.94140005,0.41124666,7.705,0.0,12.071068,0.10204001,0.46750617
105,cool-stable,cool stable,1,41,4100.0,25500339.87804878,6684490.609756097,25.473333,19.87,23.86,5.643333,1.5700003,3000.0,20.539,2.1155589,0.055359725,-0.7655244,26.386,0.0,22.36068,0.029385366,0.061394155
106,cool-stable,cool stable,1,12,1200.0,25509646.666666668,6684486.666666667,25.613335,20.035,24.83,5.549999,0.78999937,2428.2297,18.9665,3.8401718,-0.60393953,-0.5301318,25.793,0.0,768.5698,0.0,0.0
107,cool-stable,cool stable,1,11,1100.0,25500252.272727273,6684496.818181818,25.246666,19.79,23.75,5.476667,1.4666659,3000.0,17.657,0.47248518,-0.042960662,-0.099127084,25.67,0.0,20.0,0.014581818,0.043625142
108,cool-stable,cool stable,1,18,1800.0,25500545.555555556,6684470.555555556,25.558334,19.83,24.115002,5.710001,1.5183331,3000.0,22.742,2.479083,0.22463962,0.4289816,27.4505,0.0,42.426407,0.0021555556,0.04290809
109,cool-stable,cool stable,1,33,3300.0,25512466.515151516,6684447.121212121,25.633333,20.1,24.83,5.646667,0.82999927,1473.126,26.539,3.2114532,-0.6082401,0.70591193,23.847,0.0,554.61694,0.0,0.0
110,cool-stable,cool stable,1,33,3300.0,25511794.696969695,6684478.03030303,25.656666,20.19,24.87,5.4699993,0.7999986,1714.2053,17.609,1.4341453,-0.3185997,0.24065551,25.352,0.0,638.2006,0.0,0.0
111,cool-stable,cool stable,1,22,2200.0,25509551.818181816,6684443.636363637,25.531668,19.884998,24.735,5.661667,0.8000005,2457.7427,27.14,4.5261,0.04051922,-0.58087254,23.5,0.0,841.33813,0.0,0.0
112,cool-stable,cool stable,1,18,1800.0,25511357.777777776,6684455.0,25.653334,20.02,24.814999,5.663334,0.85166705,1768.7141,27.7905,3.3688786,-0.09352063,0.82547593,23.937,0.0,294.43903,0.0,0.0
113,cool-stable,cool stable,1,12,1200.0,25513037.5,6684431.666666667,25.713333,20.12,24.994999,5.6133323,0.70333356,1471.9541,23.7525,3.1362152,-0.33711946,-0.792173,29.8675,0.0,144.39021,0.0,0.048045266
114,cool-stable,cool stable,1,44,4400.0,25511744.09090909,6684380.454545454,25.891666,20.275002,25.045,5.5933332,0.7800001,1623.6052,18.4245,4.129597,-0.19729993,-0.3780436,24.8125,0.0,539.67456,0.0,0.0
115,cool-stable,cool stable,1,132,13200.0,25511949.62121212,6684363.863636363,25.651667,20.05,24.84,5.595,0.79666644,1574.4999,25.987,2.6444983,-0.029819831,-0.68295,24.7435,0.007575758,700.0714,0.0,0.0
116,cool-stable,cool stable,1,20,2000.0,25500508.0,6684369.5,25.478333,19.785,23.974998,5.6766663,1.4683332,3000.0,19.5285,2.4637852,-0.32048005,-0.6626272,28.4995,0.0,20.0,0.049540002,0.09910494
117,cool-stable,cool stable,1,9,900.0,25499668.333333332,6684371.666666667,26.9,21.54,26.41,5.396666,0.48666763,3000.0,17.494,1.3671281,0.00748024,0.82750624,5.209,0.0,0.0,0.17822222,0.27876544
118,cool-stable,cool stable,1,14,1400.0,25511287.14285714,6684357.142857143,25.661667,19.93,24.875,5.6683335,0.7833334,1692.1879,26.324501,4.912797,0.06995968,0.92822707,27.217,0.0,169.23984,0.0,0.0
119,cool-stable,cool stable,1,13,1300.0,25499416.53846154,6684346.538461538,25.666666,19.91,24.21,5.7166653,1.5166677,3000.0,18.747,2.436293,0.11648025,-0.507517,28.579,0.0,20.0,0.04870769,0.0925736
120,cool-stable,cool stable,1,130,13000.0,25512875.692307692,6684298.769230769,25.506666,20.04,24.79,5.475,0.71166575,1319.1473,14.132999,2.993762,-0.2498402,0.03613187,32.758,0.0,301.57825,0.0,0.0
121,cool-stable,cool stable,1,28,2800.0,25499915.714285713,6684331.071428572,26.928333,21.415,26.36,5.453334,0.53833264,3000.0,19.524,0.60548115,-0.02396019,0.8979779,4.8215,0.0,10.0,0.0988,0.35046738
122,cool-stable,cool stable,1,16,1600.0,25511154.375,6684299.375,25.733334,20.09,25.005001,5.6066666,0.6833328,1680.9075,18.284,1.8058562,-0.19924057,-0.81907105,25.0105,0.0,43.573883,1e-04,0.22904322
123,cool-stable,cool stable,1,9,900.0,25500389.444444444,6684300.555555556,25.873333,20.16,24.42,5.7166677,1.4733334,3000.0,18.859,0.8379247,-0.24319954,-0.54073507,26.26,0.0,14.142136,0.039733335,0.13884774
124,cool-stable,cool stable,1,26,2600.0,25500531.153846152,6684245.769230769,26.868332,21.505001,26.325,5.4016666,0.52000076,3000.0,21.7325,0.7595873,0.06870064,0.7404723,6.1775,0.0,0.0,0.14318462,0.21692307
125,cool-stable,cool stable,1,31,3100.0,25511623.70967742,6684195.322580645,25.646667,20.13,24.74,5.5066676,0.8566678,1456.7087,12.961,2.1125462,-0.92059964,0.19718659,28.346,0.0,344.8188,0.0,0.0
126,cool-stable,cool stable,1,110,11000.0,25512415.181818184,6684204.909090909,25.538334,20.02,24.735,5.5449996,0.75000095,1249.76,19.3345,3.4733343,0.007119904,0.6302517,28.1975,0.0,557.0449,0.0,0.024010101
127,cool-stable,cool stable,1,45,4500.0,25511487.222222224,6684197.666666667,25.7,20.07,24.87,5.646667,0.8133335,1484.8906,25.552,4.1908255,0.10871986,0.873446,26.371,0.0,230.21729,0.0,0.0
128,cool-stable,cool stable,1,17,1700.0,25500740.29411765,6684195.588235294,25.44,19.91,24.06,5.6199994,1.4966679,3000.0,19.784,1.899123,-0.1198407,0.09878801,26.535,0.0,14.142136,0.028470589,0.06054466
129,cool-stable,cool stable,1,42,4200.0,25512877.38095238,6684191.19047619,25.58,20.035,24.880001,5.5166674,0.62833345,1209.9791,23.525501,3.1212597,0.16425937,-0.43081695,30.2625,0.0,395.60083,0.0,0.0
130,cool-stable,cool stable,1,16,1600.0,25499655.0,6684173.75,26.823334,21.5,26.42,5.3983335,0.4250005,3000.0,16.4795,0.6578536,0.02425949,0.892002,4.7985,0.0,5.0,0.1956,0.36957562
131,cool-stable,cool stable,1,94,9400.0,25500620.106382977,6684160.531914894,25.168335,19.44,23.585,5.6783333,1.5450003,3000.0,19.953499,0.9235287,-0.011659469,0.36255088,30.608002,0.0,28.284271,0.014910638,0.047584713
132,cool-stable,cool stable,1,12,1200.0,25511430.833333332,6684190.833333333,25.678333,20.035,24.895,5.6783333,0.80499995,1491.1404,25.772999,4.384387,0.04697956,-0.015486494,26.196,0.0,173.48753,0.0,0.0
133,cool-stable,cool stable,1,37,3700.0,25499798.513513513,6684142.837837838,25.663334,20.01,24.18,5.6166673,1.5066668,3000.0,16.585,0.94210243,-0.13304001,0.448456,27.69,0.0,30.0,0.010356757,0.119773105
134,cool-stable,cool stable,1,61,6100.0,25502413.032786883,6684126.4754098365,25.44,19.78,23.78,5.6466675,1.6033338,3000.0,26.038,3.703288,-0.056000367,0.15774886,25.791,0.0,50.0,0.0058295084,0.024488969
135,cool-stable,cool stable,1,15,1500.0,25512757.666666668,6684142.333333333,25.663334,20.14,24.88,5.523334,0.710001,1150.1738,12.886,2.608455,-0.3495203,-0.30676144,33.903,0.0,370.0,0.0,0.0
136,cool-stable,cool stable,1,9,900.0,25499889.444444444,6684146.111111111,25.76,20.18,24.44,5.5400004,1.3433336,3000.0,18.275,0.9316489,0.11939949,0.09404936,27.881,0.0,10.0,0.08995555,0.121193424
137,cool-stable,cool stable,1,82,8200.0,25510285.48780488,6684071.8292682925,25.43,19.93,24.65,5.503333,0.76666605,1722.2368,27.649,3.1067514,-0.08284,0.41761428,25.546,0.0,36.05551,0.007365854,0.04526799
138,cool-stable,cool stable,1,15,1500.0,25511403.666666668,6684120.333333333,25.67,20.02,24.83,5.6766677,0.80999947,1426.3589,25.972,5.2914424,0.33359924,0.91035724,25.042,0.0,121.65526,0.0,0.0054567903
139,cool-stable,cool stable,1,22,2200.0,25496309.09090909,6684085.454545454,24.876667,19.2,23.325,5.683333,1.543334,3000.0,21.3865,0.57665575,-0.04004032,0.881812,30.8415,0.0,611.26587,0.0,0.0
140,cool-stable,cool stable,1,59,5900.0,25502298.22033898,6684078.72881356,25.11,19.58,23.51,5.5099998,1.526666,3000.0,18.557,0.42450935,-0.14112008,0.19823356,25.667,0.0,36.05551,0.0052135596,0.09409918
141,cool-stable,cool stable,1,11,1100.0,25512609.545454547,6684085.0,25.97,20.36,25.44,5.5799994,0.6666673,1095.5364,25.795,4.800103,0.081999816,0.9118304,23.171,0.0,344.3835,0.0,0.0
142,cool-stable,cool stable,1,13,1300.0,25511991.153846152,6684058.076923077,26.213333,20.55,25.42,5.6800003,0.7800007,1282.8094,9.8,0.8013645,-0.3570001,0.10378433,22.75,0.0,553.6244,0.0,0.20052232
143,cool-stable,cool stable,1,18,1800.0,25511125.555555556,6684051.111111111,25.765,20.27,25.02,5.491667,0.68333435,1433.8584,18.619,2.5794065,-0.4098204,-0.48341182,22.135,0.0,41.231056,0.009088889,0.022530865
144,cool-stable,cool stable,1,26,2600.0,25511557.692307692,6684043.846153846,25.349998,20.064999,24.54,5.325,0.75333345,1316.4724,16.897,2.0744014,0.020220071,0.47415286,26.0955,0.0,195.57101,0.0,0.0004463438
145,cool-stable,cool stable,1,9,900.0,25512138.333333332,6684060.555555556,25.78,20.27,24.99,5.5200005,0.78000003,1216.4292,21.042,3.2537606,-0.2921591,-0.6763417,24.046,0.0,581.3777,0.0,0.0
146,cool-stable,cool stable,1,133,13300.0,25512703.34586466,6683951.917293233,25.393333,20.02,24.68,5.3666654,0.6999995,941.9129,12.06,1.4929132,-0.085120395,0.3313545,26.288,0.0,178.04492,0.0,0.0
147,cool-stable,cool stable,1,78,7800.0,25502397.82051282,6683983.846153846,25.400002,19.715,23.78,5.6866674,1.5883331,3000.0,26.3015,2.896533,0.028339654,-0.1359239,26.328,0.0,50.990196,0.000625641,0.028760685
148,cool-stable,cool stable,1,10,1000.0,25511430.0,6684051.0,25.655,20.015,24.73,5.5616674,0.90333366,1358.6935,18.337,2.7800853,-0.3622396,0.8810879,27.095001,0.0,149.28639,0.0,0.12669136
149,cool-stable,cool stable,1,27,2700.0,25511348.703703705,6684017.222222222,25.94,20.21,25.27,5.6333337,0.6833337,1350.0371,19.255,2.1451097,-0.4182393,-0.6893413,25.632,0.0,84.85281,0.0,0.06650663
150,cool-stable,cool stable,1,20,2000.0,25512834.5,6684009.5,25.731667,20.14,25.055,5.5666666,0.666667,1018.9944,26.8985,4.553642,0.30794,0.6596305,27.8015,0.0,244.33447,0.0,0.0
151,cool-stable,cool stable,1,9,900.0,25499785.0,6683990.555555556,26.91,21.56,26.42,5.4199996,0.47999892,3000.0,16.131,0.7733731,-0.030599631,0.94791764,6.453,0.0,10.0,0.17493334,0.29877913
152,cool-stable,cool stable,1,346,34600.0,25510732.167630058,6683863.815028902,25.546667,20.01,24.74,5.5583344,0.7483327,1325.5565,18.9625,1.5599866,-0.19224018,0.24006128,23.222,0.0,60.82763,0.00017919074,0.04056947
153,cool-stable,cool stable,1,46,4600.0,25511988.260869566,6683956.521739131,25.645,20.12,24.99,5.496667,0.6700001,1190.0,13.705999,4.529044,-0.05613987,-0.6723585,29.21,0.0,516.62366,0.0,2.6838431e-06
154,cool-stable,cool stable,1,9,900.0,25499691.666666668,6683986.111111111,26.913334,21.53,26.46,5.3433337,0.4233335,3000.0,16.332,0.9440983,0.034520607,0.8977537,5.227,0.0,0.0,0.16915555,0.326941
155,cool-stable,cool stable,1,18,1800.0,25512434.444444444,6683956.111111111,25.738335,20.205,25.14,5.55,0.6099993,999.54443,25.226,3.7714787,0.62494004,0.32776046,27.029999,0.0,338.65686,0.0,0.0
156,cool-stable,cool stable,1,71,7100.0,25512618.38028169,6683924.718309859,25.573334,20.09,24.86,5.436666,0.74999934,944.2987,12.468,1.4295752,-0.24639949,0.094314545,24.799,0.0,216.33308,0.0,0.0
157,cool-stable,cool stable,1,93,9300.0,25511073.494623657,6683929.193548387,25.643333,20.05,24.84,5.5866675,0.7166665,1321.8547,22.525,3.6165195,0.037520066,-0.19761129,24.036,0.0,141.42136,0.0,0.0
158,cool-stable,cool stable,1,15,1500.0,25512549.666666668,6683961.666666667,25.873333,20.23,25.29,5.5566673,0.6433341,986.5597,15.218,3.404059,-0.24456024,-0.7477516,25.732,0.0,282.8427,0.0,0.0
159,cool-stable,cool stable,1,176,17600.0,25509660.454545453,6683758.238636363,25.286667,19.89,24.5,5.3650007,0.76999915,1917.2634,17.432,0.78461987,-0.31646055,0.27392933,24.059,0.0,543.4151,0.0,0.0
160,cool-stable,cool stable,1,22,2200.0,25499151.363636363,6683924.545454546,25.52,19.76,23.945,5.631667,1.4483328,3000.0,16.6035,3.0635185,0.13213971,-0.29520115,23.4845,0.0,40.61553,0.0011999999,0.0753367
161,cool-stable,cool stable,1,20,2000.0,25510269.0,6683877.5,25.711666,20.029999,24.810001,5.5633335,0.7133337,1576.054,26.095001,1.5483334,-0.3333406,0.5182725,22.9855,0.0,25.322475,0.020019999,0.05532099
162,cool-stable,cool stable,1,10,1000.0,25501145.0,6683887.0,25.418333,19.9,23.91,5.5683327,1.5450003,3000.0,17.768,1.7365696,-0.30816036,0.19581515,24.9305,0.0,12.071068,0.05896,0.11760493
163,cool-stable,cool stable,1,9,900.0,25512165.0,6683882.777777778,25.903334,20.11,25.11,5.7166657,0.7866662,1044.4615,11.735,4.427453,-0.8016403,-0.3385811,28.716,0.0,444.07208,0.0,0.0
164,cool-stable,cool stable,1,56,5600.0,25512242.14285714,6683869.464285715,25.578333,20.1,24.825,5.461667,0.75333273,992.8998,14.7655,2.2481384,-0.41923988,-0.17677921,25.587502,0.0,373.22723,0.0,0.0
165,cool-stable,cool stable,1,18,1800.0,25512489.444444444,6683891.111111111,25.588333,20.055,24.9,5.5400004,0.7016672,926.8494,19.8265,2.7296176,-0.66332054,-0.6812881,29.615,0.0,270.4624,0.0,0.0
166,cool-stable,cool stable,1,18,1800.0,25511801.666666668,6683866.666666667,25.978333,20.375,25.34,5.505,0.6499996,1109.0894,9.901501,2.2803307,-0.37815973,-0.89715415,27.1665,0.0,330.07574,0.0,0.076790124
167,cool-stable,cool stable,1,130,13000.0,25511927.846153848,6683811.0,25.643333,20.17,24.95,5.4883337,0.6733341,1049.0468,18.6105,3.5359356,-0.10965977,-0.36655018,26.3475,0.0,420.0595,0.0,0.0
168,cool-stable,cool stable,1,10,1000.0,25512084.0,6683868.0,25.695,20.205,24.915,5.42,0.6749996,1077.5657,12.355499,2.3710465,-0.28387988,-0.4426102,23.5875,0.0,450.598,0.0,0.0
169,cool-stable,cool stable,1,19,1900.0,25510220.263157893,6683829.2105263155,25.676666,20.04,24.83,5.5433326,0.7533334,1557.0806,27.879,2.3603442,-0.18591988,-0.56526387,23.88,0.0,40.0,0.0040210523,0.024749838
170,cool-stable,cool stable,1,162,16200.0,25496494.01234568,6683749.9382716045,24.759998,19.244999,23.3,5.578334,1.5233335,3000.0,17.6145,0.51740116,-0.022280235,0.7070183,27.811,0.0,636.2782,0.0,0.0
171,cool-stable,cool stable,1,9,900.0,25512041.666666668,6683829.444444444,25.526667,20.1,24.78,5.416666,0.72666675,1053.8501,18.331,2.2030468,-0.8223605,-0.12347483,26.761,0.0,417.61227,0.0,0.0
172,cool-stable,cool stable,1,10,1000.0,25512122.0,6683827.0,25.691666,20.115002,24.965,5.5550003,0.70666695,1022.1293,12.1245,2.8315194,-0.8093001,-0.8336396,29.654,0.0,402.55392,0.0,0.0
173,cool-stable,cool stable,1,13,1300.0,25512525.769230768,6683831.153846154,25.913334,20.23,25.34,5.720001,0.65333366,859.0693,25.132,4.1024814,-0.050959624,-0.7330255,23.394,0.0,210.23796,0.0,0.0
174,cool-stable,cool stable,1,10,1000.0,25496276.0,6683821.0,24.868332,19.09,23.25,5.756667,1.6183338,3000.0,20.7575,0.4410697,-0.09494038,0.8787526,29.416,0.0,841.6056,0.0,0.0
175,cool-stable,cool stable,1,12,1200.0,25511721.666666668,6683790.0,25.638332,20.215,24.85,5.4516664,0.78166676,1039.8477,8.6275,2.871172,-1.0194002,0.091900915,26.557999,0.0,252.48668,0.0,0.06776749
