patch_id,corner_id,corner_label,n_pixels,area_m2,mean_r_thw,mean_r_offset,dominant_lulc,dominant_lulc_label,dominant_lulc_percent
236,1,Cool-stable,17,1700.0,0.04339747202471427,0.06245432964630737,Trees >15 m,Trees >15 m,94.11764705882354
237,1,Cool-stable,39,3900.0,0.06397799432736043,0.09506848442588305,Trees >15 m,Trees >15 m,46.15384615384615
238,1,Cool-stable,30,3000.0,0.0792829015989763,0.13632298891362085,Trees >15 m,Trees >15 m,83.33333333333333
239,1,Cool-stable,53,5300.0,0.044229978203800854,0.09980474111459467,Trees >15 m,Trees >15 m,79.24528301886792
240,1,Cool-stable,17,1700.0,0.08604947408170661,0.16644842433247373,Trees >15 m,Trees >15 m,58.8235294117647
241,1,Cool-stable,24,2400.0,0.04512579706872264,0.11964446433755926,Trees >15 m,Trees >15 m,87.5
242,1,Cool-stable,364,36400.0,0.04633272466428374,0.0859909970509506,Trees >15 m,Trees >15 m,77.74725274725274
243,1,Cool-stable,50,5000.0,0.055656111487467345,0.13308606084067226,Trees >15 m,Trees >15 m,88.0
244,1,Cool-stable,9,900.0,0.03882788333673846,0.1994427777240126,Trees >15 m,Trees >15 m,55.55555555555556
245,1,Cool-stable,14,1400.0,0.08476529196794366,0.15145509302143384,Trees >15 m,Trees >15 m,85.71428571428571
246,1,Cool-stable,14,1400.0,0.09606964279953732,0.1745715069149696,Trees >15 m,Trees >15 m,64.28571428571429
247,1,Cool-stable,14,1400.0,0.07143131345250768,0.09476890959616209,Trees 2–10 m,Trees 2–10 m,42.857142857142854
248,1,Cool-stable,14,1400.0,0.21953422460632374,0.0696674547105206,Other vegetation,Other veg.,64.28571428571429
249,1,Cool-stable,33,3300.0,0.050190094108607614,0.07684932163012101,Trees >15 m,Trees >15 m,84.84848484848484
250,1,Cool-stable,17,1700.0,0.05415632003309404,0.1088873834639827,Trees >15 m,Trees >15 m,88.23529411764706
251,1,Cool-stable,53,5300.0,0.04299484402114006,0.05942527056563602,Trees >15 m,Trees >15 m,75.47169811320755
252,1,Cool-stable,24,2400.0,0.007729752035011884,0.16599352667290343,Trees >15 m,Trees >15 m,95.83333333333333
253,1,Cool-stable,133,13300.0,0.05079908956558628,0.11762053444847968,Trees >15 m,Trees >15 m,72.18045112781955
254,1,Cool-stable,10,1000.0,0.0812853317848963,0.12847259589019,Trees >15 m,Trees >15 m,70.0
255,1,Cool-stable,13,1300.0,0.07066103869355587,0.12528595215230268,Trees >15 m,Trees >15 m,69.23076923076923
256,1,Cool-stable,10,1000.0,0.20834907577663792,0.06153011387464112,Other vegetation,Other veg.,70.0
257,1,Cool-stable,11,1100.0,0.030661165022918633,0.194289581188836,Trees >15 m,Trees >15 m,63.63636363636363
258,1,Cool-stable,12,1200.0,0.20388259836338807,0.09089984085508135,Other vegetation,Other veg.,58.333333333333336
259,1,Cool-stable,181,18100.0,0.047211503347372286,0.118894633742418,Trees >15 m,Trees >15 m,80.66298342541437
260,1,Cool-stable,26,2600.0,0.002552017807026033,0.19312816542469116,Trees >15 m,Trees >15 m,100.0
261,1,Cool-stable,39,3900.0,0.06864857509878318,0.10906806753898596,Trees >15 m,Trees >15 m,84.61538461538461
262,1,Cool-stable,28,2800.0,0.07042750226965847,0.1327692828800929,Trees >15 m,Trees >15 m,82.14285714285714
263,1,Cool-stable,16,1600.0,0.024762613310106776,0.1862234467240879,Trees >15 m,Trees >15 m,81.25
264,1,Cool-stable,26,2600.0,0.11695198604421482,0.1592762793837022,Trees >15 m,Trees >15 m,46.15384615384615
265,1,Cool-stable,102,10200.0,0.07238909667547784,0.09897409720364163,Trees >15 m,Trees >15 m,74.50980392156863
266,1,Cool-stable,384,38400.0,0.011149160053550114,0.15120239849806985,Trees >15 m,Trees >15 m,95.3125
267,1,Cool-stable,27,2700.0,0.01913320979290849,0.07024169238434215,Trees >15 m,Trees >15 m,66.66666666666667
268,1,Cool-stable,11,1100.0,0.05522518321705392,0.14242037133162652,Trees >15 m,Trees >15 m,72.72727272727273
269,1,Cool-stable,21,2100.0,0.038743968699451146,0.08626192242760519,Trees >15 m,Trees >15 m,90.47619047619048
270,1,Cool-stable,14,1400.0,0.09228601844299125,0.13831135105740738,Trees >15 m,Trees >15 m,57.142857142857146
271,1,Cool-stable,28,2800.0,0.10641707336181351,0.17909183706386847,Trees >15 m,Trees >15 m,67.85714285714286
272,1,Cool-stable,15,1500.0,0.05243908943299246,0.13562590191081433,Trees >15 m,Trees >15 m,66.66666666666667
273,1,Cool-stable,14,1400.0,0.06743284345577968,0.07344310645965539,Trees >15 m,Trees >15 m,71.42857142857143
274,1,Cool-stable,77,7700.0,0.04600775559161314,0.08600760058032875,Trees >15 m,Trees >15 m,77.92207792207792
275,1,Cool-stable,15,1500.0,0.024863769799025773,0.20649466111810058,Trees >15 m,Trees >15 m,100.0
276,1,Cool-stable,247,24700.0,0.03631788043835292,0.08798225305165257,Trees >15 m,Trees >15 m,81.37651821862349
277,1,Cool-stable,20,2000.0,0.03171705538888352,0.15452980741314234,Trees >15 m,Trees >15 m,70.0
278,1,Cool-stable,22,2200.0,0.04061491719674242,0.20420633803436478,Trees >15 m,Trees >15 m,77.27272727272727
279,1,Cool-stable,28,2800.0,0.02968261648993285,0.1534745014816146,Trees >15 m,Trees >15 m,78.57142857142857
280,1,Cool-stable,26,2600.0,0.021939082402161858,0.20889598175623533,Trees >15 m,Trees >15 m,80.76923076923077
281,1,Cool-stable,14,1400.0,0.054424658859963226,0.09834674390418123,Trees 10–15 m,Trees 10–15 m,50.0
282,1,Cool-stable,46,4600.0,0.0527428795038269,0.07371391363255757,Trees >15 m,Trees >15 m,65.21739130434783
283,1,Cool-stable,45,4500.0,0.037970278611138,0.09207888426508382,Trees >15 m,Trees >15 m,100.0
284,1,Cool-stable,10,1000.0,0.12846659569663538,0.17430200974224977,Trees 10–15 m,Trees 10–15 m,70.0
285,1,Cool-stable,18,1800.0,0.044143825428060404,0.15753787756594295,Trees 10–15 m,Trees 10–15 m,66.66666666666667
286,1,Cool-stable,15,1500.0,0.06604821660913793,0.17620742604600145,Trees >15 m,Trees >15 m,73.33333333333333
287,1,Cool-stable,343,34300.0,0.022823810643002967,0.08889559495806175,Trees >15 m,Trees >15 m,79.88338192419825
288,1,Cool-stable,16,1600.0,0.07028244862737507,0.10874947578954161,Trees >15 m,Trees >15 m,62.5
289,1,Cool-stable,11,1100.0,0.12454483868981109,0.19460859441213643,Trees 2–10 m,Trees 2–10 m,45.45454545454545
290,1,Cool-stable,40,4000.0,0.08524230620342592,0.12103897706377624,Trees >15 m,Trees >15 m,70.0
291,1,Cool-stable,11,1100.0,0.07461868271410514,0.12144262718152198,Trees 10–15 m,Trees 10–15 m,36.36363636363637
292,1,Cool-stable,10,1000.0,0.03730836478596084,0.1685946966031162,Trees >15 m,Trees >15 m,60.0
293,1,Cool-stable,13,1300.0,0.04727628930958071,0.20909086397327953,Trees >15 m,Trees >15 m,69.23076923076923
294,1,Cool-stable,32,3200.0,0.06413812743959482,0.1705056715539211,Trees >15 m,Trees >15 m,81.25
295,1,Cool-stable,12,1200.0,0.0656393216985494,0.11521578653074831,Trees 2–10 m,Trees 2–10 m,50.0
296,1,Cool-stable,10,1000.0,0.06945872447498307,0.1700259685796316,Trees 2–10 m,Trees 2–10 m,40.0
297,1,Cool-stable,14,1400.0,0.05740505454092989,0.16116141995363906,Trees >15 m,Trees >15 m,64.28571428571429
298,1,Cool-stable,610,61000.0,0.048189591520403356,0.08271364385630631,Trees >15 m,Trees >15 m,75.08196721311475
299,1,Cool-stable,38,3800.0,0.062304980975617215,0.15103848001888007,Trees >15 m,Trees >15 m,89.47368421052632
300,1,Cool-stable,156,15600.0,0.048730990908722446,0.11504931507302552,Trees >15 m,Trees >15 m,62.17948717948718
301,1,Cool-stable,38,3800.0,0.03332052307290048,0.21320535806757773,Trees >15 m,Trees >15 m,94.73684210526316
302,1,Cool-stable,11,1100.0,0.0425358296015414,0.11709761898477665,Trees >15 m,Trees >15 m,72.72727272727273
303,1,Cool-stable,63,6300.0,0.016262547127736324,0.15742020863960282,Trees >15 m,Trees >15 m,76.19047619047619
304,1,Cool-stable,9,900.0,0.013214870730597045,0.16688896774447923,Trees >15 m,Trees >15 m,66.66666666666667
305,1,Cool-stable,103,10300.0,0.014938652891089185,0.17839398514891025,Trees >15 m,Trees >15 m,85.4368932038835
306,1,Cool-stable,9,900.0,0.08855461287281668,0.1977644081708729,Trees >15 m,Trees >15 m,66.66666666666667
307,1,Cool-stable,460,46000.0,0.045517553160901406,0.11034100188365123,Trees >15 m,Trees >15 m,72.6086956521739
308,1,Cool-stable,12,1200.0,0.006957482499435466,0.2031453165155865,Trees >15 m,Trees >15 m,91.66666666666667
309,1,Cool-stable,17,1700.0,0.07375196163823121,0.19443243899708337,Trees >15 m,Trees >15 m,100.0
310,1,Cool-stable,57,5700.0,0.0303856038366829,0.15340081145798135,Trees >15 m,Trees >15 m,73.6842105263158
311,1,Cool-stable,23,2300.0,0.12405561469724828,0.15117170680120118,Trees >15 m,Trees >15 m,39.130434782608695
312,1,Cool-stable,9,900.0,0.08208766591036987,0.09898172342476998,Trees 10–15 m,Trees 10–15 m,44.44444444444444
313,1,Cool-stable,22,2200.0,0.07300175372226084,0.16790211707709046,Trees >15 m,Trees >15 m,72.72727272727273
314,1,Cool-stable,29,2900.0,0.055797973460767925,0.14328829294827083,Trees >15 m,Trees >15 m,79.3103448275862
315,1,Cool-stable,220,22000.0,0.05849015217499685,0.12292410752253004,Trees >15 m,Trees >15 m,74.54545454545455
316,1,Cool-stable,243,24300.0,0.05387690058234986,0.1147743475595987,Trees >15 m,Trees >15 m,88.06584362139918
317,1,Cool-stable,30,3000.0,0.03363135369958171,0.13653589900749485,Trees >15 m,Trees >15 m,80.0
318,1,Cool-stable,78,7800.0,0.0604668388806587,0.0515991127918932,Trees >15 m,Trees >15 m,69.23076923076923
319,1,Cool-stable,42,4200.0,0.019277042731025117,0.1516213119009983,Trees >15 m,Trees >15 m,85.71428571428571
320,1,Cool-stable,17,1700.0,0.22251657074326875,0.08613031160397965,Other vegetation,Other veg.,52.94117647058823
321,1,Cool-stable,11,1100.0,0.09960098419597113,0.2178352087603999,Trees >15 m,Trees >15 m,54.54545454545455
322,1,Cool-stable,16,1600.0,0.048206151811348755,0.12691578760605182,Trees >15 m,Trees >15 m,81.25
323,1,Cool-stable,13,1300.0,0.08319325437296984,0.10709511721221777,Trees >15 m,Trees >15 m,53.84615384615385
324,1,Cool-stable,9,900.0,0.0473655064141854,0.16326465728285142,Trees >15 m,Trees >15 m,88.88888888888889
325,1,Cool-stable,9,900.0,0.03386184500575287,0.1957203637393321,Trees >15 m,Trees >15 m,100.0
326,1,Cool-stable,22,2200.0,0.06435694406564434,0.13710097686435632,Trees >15 m,Trees >15 m,54.54545454545455
327,1,Cool-stable,15,1500.0,0.07759018032839769,0.16685174790584645,Trees >15 m,Trees >15 m,93.33333333333333
328,1,Cool-stable,80,8000.0,0.08767448949966128,0.07679638859318043,Trees >15 m,Trees >15 m,58.75
329,1,Cool-stable,16,1600.0,0.06408970853898513,0.11620874866931191,Trees >15 m,Trees >15 m,87.5
330,1,Cool-stable,186,18600.0,0.02074901132780211,0.17097536791856274,Trees >15 m,Trees >15 m,82.25806451612904
331,1,Cool-stable,27,2700.0,0.012750698051191613,0.1938145794428255,Trees >15 m,Trees >15 m,92.5925925925926
332,1,Cool-stable,33,3300.0,0.03211763429318834,0.15598115090711626,Trees >15 m,Trees >15 m,81.81818181818181
333,1,Cool-stable,13,1300.0,0.2215853613143849,0.10223193304002363,Other vegetation,Other veg.,38.46153846153846
334,1,Cool-stable,17,1700.0,0.05746439638470311,0.035571773662528006,Trees >15 m,Trees >15 m,82.3529411764706
335,1,Cool-stable,15,1500.0,0.04904446379990752,0.13551665107476582,Trees >15 m,Trees >15 m,53.333333333333336
336,1,Cool-stable,15,1500.0,0.026803724851339295,0.1966374614234868,Trees >15 m,Trees >15 m,93.33333333333333
337,1,Cool-stable,40,4000.0,0.07122853963031066,0.1259589906126004,Trees >15 m,Trees >15 m,57.5
338,1,Cool-stable,30,3000.0,0.020552480187532935,0.15083006978719746,Trees >15 m,Trees >15 m,53.333333333333336
339,1,Cool-stable,9,900.0,0.06989386754411434,0.17597166216831367,Trees 10–15 m,Trees 10–15 m,55.55555555555556
340,1,Cool-stable,22,2200.0,0.05895075794233831,0.13025952450079034,Trees >15 m,Trees >15 m,72.72727272727273
341,1,Cool-stable,21,2100.0,0.07461597071487712,0.14174913476471593,Trees >15 m,Trees >15 m,47.61904761904762
342,1,Cool-stable,78,7800.0,0.045700746343347705,0.04940275575473485,Trees >15 m,Trees >15 m,73.07692307692308
343,1,Cool-stable,9,900.0,0.12324942381653889,0.09351104515916282,Trees >15 m,Trees >15 m,55.55555555555556
344,1,Cool-stable,15,1500.0,0.02575683086551179,0.2130853038270052,Trees >15 m,Trees >15 m,100.0
345,1,Cool-stable,23,2300.0,0.02288629226468736,0.14653378720491683,Trees >15 m,Trees >15 m,86.95652173913044
346,1,Cool-stable,82,8200.0,0.04308041801505792,0.15943126410844097,Trees >15 m,Trees >15 m,84.14634146341463
347,1,Cool-stable,13,1300.0,0.13396121959269155,0.12783978143215538,Trees >15 m,Trees >15 m,46.15384615384615
348,1,Cool-stable,11,1100.0,0.0821536178586406,0.14169762074436418,Trees >15 m,Trees >15 m,54.54545454545455
349,1,Cool-stable,65,6500.0,0.029318513996729426,0.15971154900778436,Trees >15 m,Trees >15 m,89.23076923076923
350,1,Cool-stable,53,5300.0,0.061633424571821256,0.13517364832827838,Trees >15 m,Trees >15 m,73.58490566037736
351,1,Cool-stable,18,1800.0,0.04981364990268503,0.1517193923818331,Trees 2–10 m,Trees 2–10 m,50.0
352,1,Cool-stable,11,1100.0,0.04084096554434307,0.16252931912759647,Trees >15 m,Trees >15 m,63.63636363636363
353,1,Cool-stable,16,1600.0,0.042512601212942355,0.12929122713635924,Trees >15 m,Trees >15 m,87.5
354,1,Cool-stable,17,1700.0,0.0678718858103582,0.12910746646476262,Trees >15 m,Trees >15 m,82.3529411764706
355,1,Cool-stable,42,4200.0,0.048523085998165835,0.10188346321463519,Trees >15 m,Trees >15 m,71.42857142857143
356,1,Cool-stable,80,8000.0,0.0570067058614794,0.1126403916255363,Trees >15 m,Trees >15 m,87.5
357,1,Cool-stable,13,1300.0,0.23136679346976455,0.1444167677865539,Other vegetation,Other veg.,15.384615384615385
358,1,Cool-stable,18,1800.0,0.02770773967619027,0.17514156370635614,Trees >15 m,Trees >15 m,88.88888888888889
359,1,Cool-stable,9,900.0,0.08936220164808184,0.17684047155643012,Trees >15 m,Trees >15 m,77.77777777777777
360,1,Cool-stable,9,900.0,0.03986823947725912,0.1335705452864071,Trees >15 m,Trees >15 m,55.55555555555556
361,1,Cool-stable,15,1500.0,0.07008430379474608,0.11320954439390518,Trees >15 m,Trees >15 m,80.0
362,1,Cool-stable,21,2100.0,0.04393057226116357,0.18757896952129025,Trees >15 m,Trees >15 m,71.42857142857143
363,1,Cool-stable,720,72000.0,0.02053664231104229,0.11670826791903682,Trees >15 m,Trees >15 m,89.30555555555556
364,1,Cool-stable,23,2300.0,0.140038696900461,0.1392104654147329,Trees >15 m,Trees >15 m,56.52173913043478
365,1,Cool-stable,19,1900.0,0.03347994247692201,0.1769473548382715,Trees >15 m,Trees >15 m,100.0
366,1,Cool-stable,27,2700.0,0.12824959705988123,0.1642328605582259,Trees >15 m,Trees >15 m,70.37037037037037
367,1,Cool-stable,93,9300.0,0.14324015655031536,0.1420979448868798,Trees 2–10 m,Trees 2–10 m,29.032258064516128
368,1,Cool-stable,13,1300.0,0.2169773218490919,0.023826450977326812,Other vegetation,Other veg.,61.53846153846154
369,1,Cool-stable,9,900.0,0.06995412038381166,0.14136710503206196,Trees >15 m,Trees >15 m,66.66666666666667
370,1,Cool-stable,9,900.0,0.14320770204056762,0.1772669010828306,Trees >15 m,Trees >15 m,100.0
371,1,Cool-stable,11,1100.0,0.08272835780626354,0.18399291472745458,Trees >15 m,Trees >15 m,72.72727272727273
372,1,Cool-stable,10,1000.0,0.1776589244814349,0.1336442143294945,Trees 2–10 m,Trees 2–10 m,20.0
373,1,Cool-stable,11,1100.0,0.06041719820873987,0.10523207493496858,Trees >15 m,Trees >15 m,72.72727272727273
374,1,Cool-stable,27,2700.0,0.0542594802938685,0.16454852187585498,Trees >15 m,Trees >15 m,85.18518518518519
375,1,Cool-stable,18,1800.0,0.22349625973597714,0.043871934936969295,Other vegetation,Other veg.,72.22222222222223
376,1,Cool-stable,10,1000.0,0.005419916771508758,0.17204206587309268,Trees >15 m,Trees >15 m,100.0
377,1,Cool-stable,370,37000.0,0.05629048888237895,0.10863348686923642,Trees >15 m,Trees >15 m,77.83783783783784
378,1,Cool-stable,26,2600.0,0.10434334110033326,0.10356250946060296,Trees >15 m,Trees >15 m,46.15384615384615
379,1,Cool-stable,160,16000.0,0.05259204530791316,0.10396208345430498,Trees >15 m,Trees >15 m,84.375
380,1,Cool-stable,10,1000.0,0.06748537049582246,0.12664224652408143,Trees >15 m,Trees >15 m,50.0
381,1,Cool-stable,657,65700.0,0.07417108559941271,0.11070505195753602,Trees >15 m,Trees >15 m,65.60121765601218
382,1,Cool-stable,34,3400.0,0.00940147025615627,0.15552915369186482,Trees >15 m,Trees >15 m,82.3529411764706
383,1,Cool-stable,46,4600.0,0.030236290932246064,0.0627406634435613,Trees >15 m,Trees >15 m,84.78260869565217
384,1,Cool-stable,51,5100.0,0.11117278292974664,0.13508535695964893,Trees >15 m,Trees >15 m,43.13725490196079
385,1,Cool-stable,27,2700.0,0.03507344920325984,0.14377762484572384,Trees >15 m,Trees >15 m,88.88888888888889
386,1,Cool-stable,9,900.0,0.058777559132731874,0.21062317422425814,Trees >15 m,Trees >15 m,55.55555555555556
387,1,Cool-stable,65,6500.0,0.05855856392389829,0.09971944504413294,Trees >15 m,Trees >15 m,52.30769230769231
388,1,Cool-stable,18,1800.0,0.0849766838356793,0.047887888856629784,Trees >15 m,Trees >15 m,83.33333333333333
389,1,Cool-stable,14,1400.0,0.05827694902600544,0.10596046877088204,Trees >15 m,Trees >15 m,85.71428571428571
390,1,Cool-stable,105,10500.0,0.04457053453337204,0.08650555855104389,Trees >15 m,Trees >15 m,74.28571428571429
391,1,Cool-stable,41,4100.0,0.022981307815594362,0.04814112807730226,Trees >15 m,Trees >15 m,95.1219512195122
392,1,Cool-stable,21,2100.0,0.18325704823043448,0.026279065837761274,Other vegetation,Other veg.,76.19047619047619
393,1,Cool-stable,53,5300.0,0.07113494227141838,0.06834816339175882,Trees >15 m,Trees >15 m,73.58490566037736
394,1,Cool-stable,43,4300.0,0.010396907027008373,0.16226565448097724,Trees >15 m,Trees >15 m,86.04651162790698
395,1,Cool-stable,20,2000.0,0.039343414303687214,0.1813990290009355,Trees >15 m,Trees >15 m,75.0
396,1,Cool-stable,11,1100.0,0.10113241189598492,0.15768238858144984,Trees >15 m,Trees >15 m,45.45454545454545
397,1,Cool-stable,40,4000.0,0.04323137843156231,0.10239036743120747,Trees >15 m,Trees >15 m,80.0
398,1,Cool-stable,15,1500.0,0.03225968579631601,0.12616880114412293,Trees >15 m,Trees >15 m,53.333333333333336
399,1,Cool-stable,18,1800.0,0.043186321422554845,0.17836507270843863,Trees >15 m,Trees >15 m,66.66666666666667
400,1,Cool-stable,114,11400.0,0.07435044593968226,0.09701690716678465,Trees >15 m,Trees >15 m,64.03508771929825
401,1,Cool-stable,16,1600.0,0.07682219587728636,0.1765231942965902,Trees >15 m,Trees >15 m,87.5
402,1,Cool-stable,13,1300.0,0.049487229116572,0.06862774729705921,Trees >15 m,Trees >15 m,61.53846153846154
403,1,Cool-stable,18,1800.0,0.1530690595753985,0.19856491786473401,Trees 2–10 m,Trees 2–10 m,38.888888888888886
404,1,Cool-stable,76,7600.0,0.10681448977131691,0.1283577780947093,Trees >15 m,Trees >15 m,75.0
405,1,Cool-stable,10,1000.0,0.1630207748637053,0.12119674828220266,Other vegetation,Other veg.,40.0
406,1,Cool-stable,15,1500.0,0.17718061872963642,0.12804101207565838,Other vegetation,Other veg.,33.333333333333336
407,1,Cool-stable,77,7700.0,0.07604863667575369,0.07659643817584397,Trees >15 m,Trees >15 m,64.93506493506493
408,1,Cool-stable,56,5600.0,0.05953625232150346,0.06175377777163319,Trees >15 m,Trees >15 m,60.714285714285715
409,1,Cool-stable,198,19800.0,0.07430532298044153,0.07453379401942259,Trees >15 m,Trees >15 m,85.85858585858585
410,1,Cool-stable,190,19000.0,0.10939173589640415,0.10325495389494736,Trees >15 m,Trees >15 m,48.94736842105263
411,1,Cool-stable,18,1800.0,0.09544815065718966,0.1456292138456079,Trees 10–15 m,Trees 10–15 m,44.44444444444444
412,1,Cool-stable,10,1000.0,0.07214806929255782,0.19040310977773475,Trees >15 m,Trees >15 m,90.0
413,1,Cool-stable,9,900.0,0.09626174321035447,0.08820854436164607,Trees >15 m,Trees >15 m,66.66666666666667
414,1,Cool-stable,27,2700.0,0.019089827270413737,0.19953789429288643,Trees >15 m,Trees >15 m,100.0
415,1,Cool-stable,11,1100.0,0.08328544322544129,0.10358216833974115,Trees >15 m,Trees >15 m,63.63636363636363
416,1,Cool-stable,19,1900.0,0.15604515256009954,0.1819843254706009,Trees 10–15 m,Trees 10–15 m,42.10526315789474
417,1,Cool-stable,36,3600.0,0.03937971117347871,0.20492624314045974,Trees >15 m,Trees >15 m,86.11111111111111
418,1,Cool-stable,42,4200.0,0.0364943031956484,0.20898038953637527,Trees >15 m,Trees >15 m,83.33333333333333
419,1,Cool-stable,9,900.0,0.03786519995268664,0.04526973988408228,Trees >15 m,Trees >15 m,88.88888888888889
