class,patch_id,n_pixels,connectivity_change_mean_percent,connectivity_change_median_percent,connectivity_change_p25_percent,connectivity_change_p75_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_temp_mean_degC,p90_temp_median_degC,mean_temp_mean_degC,mean_temp_median_degC,hw_minus_p90_mean_degC,hw_minus_p90_median_degC,p90_minus_mean_mean_degC,p90_minus_mean_median_degC,area_m2
Other vegetation,46709,59,0.04753361,0.031936653,-0.20876827090978622,0.3093162178993225,27.351809,26.97,27.117458,26.74,22.310171,22.03,0.23435032,0.24000041,4.807288,4.7700005,5900.0
Other vegetation,46725,18,5.762362,5.880132,4.668418645858765,6.9463804960250854,28.499075,28.475,28.152779,28.105,22.545555,22.625,0.34629622,0.35333318,5.607222,5.6349993,1800.0
Other vegetation,46736,10,3.8919272,4.3094883,3.1046363711357117,4.527049541473389,27.672665,27.566666,27.247,27.08,21.73,21.45,0.42566666,0.35333318,5.5169997,5.545,1000.0
Other vegetation,46756,11,10.917726,11.242389,10.691307067871094,11.330796718597412,27.547577,27.493334,26.75,26.52,21.155455,20.98,0.7975758,0.8166663,5.5945454,5.539999,1100.0
Other vegetation,46774,14,2.1013684,1.8837965,1.2256741225719452,3.0687708854675293,28.208332,28.261665,27.817142,27.84,22.370714,22.42,0.3911905,0.34833366,5.446429,5.4449997,1400.0
Other vegetation,46784,79,1.686553,1.915563,0.2097201943397522,4.495852947235107,27.890844,27.83,27.54266,27.49,22.191011,22.25,0.34818563,0.31666756,5.3516455,5.3199997,7900.0
Other vegetation,46787,13,3.0141156,3.004651,2.5024237632751465,3.974057197570801,26.839231,26.84,26.456154,26.51,21.151539,21.07,0.38307688,0.40333304,5.304616,5.3600006,1300.0
Other vegetation,46817,10,5.761561,5.6457076,5.437358856201172,6.12252140045166,29.283667,29.223333,29.16,29.095001,23.202,23.17,0.12366714,0.1200002,5.957999,5.8149996,1000.0
Other vegetation,46823,99,2.8280494,2.7434075,2.5433889627456665,3.0883538722991943,29.19872,29.03,28.905153,28.77,23.555555,23.47,0.293569,0.27333322,5.349596,5.3199997,9900.0
Other vegetation,46826,9,11.406132,11.322626,11.25309944152832,11.473883628845215,28.846296,28.873333,28.546669,28.6,22.952223,23.02,0.29962978,0.2799994,5.5944443,5.6400013,900.0
Other vegetation,46841,20,2.2729685,2.6770577,0.33627617359161377,3.631099760532379,27.74,27.828335,27.434,27.48,22.164501,22.355,0.30600002,0.3050003,5.2695,5.3500004,2000.0
Other vegetation,46856,14,8.829256,8.874148,8.356439352035522,9.065544128417969,28.305952,28.244999,27.914286,27.8,21.847857,21.75,0.39166674,0.34499997,6.066428,5.949999,1400.0
Other vegetation,46862,10,7.1296897,7.0562296,7.007182598114014,7.193792104721069,27.954998,27.973333,27.466,27.445,22.1,21.900002,0.489,0.4850003,5.366,5.425,1000.0
Other vegetation,46863,10,-0.7337553,-2.677851,-2.7518625259399414,-2.5075294971466064,28.575333,28.391666,28.348999,28.154999,21.966,21.91,0.22633335,0.22166696,6.3830004,6.495,1000.0
Other vegetation,46876,13,7.5889254,7.6156807,7.3962860107421875,7.886773109436035,27.857435,27.626667,27.349232,26.96,21.676155,21.22,0.5082053,0.62000084,5.673077,5.6800003,1300.0
Other vegetation,46878,33,2.3543463,1.677571,0.47949132323265076,4.498874187469482,27.778284,27.73,27.473333,27.37,22.040606,21.92,0.30494946,0.25666618,5.4327273,5.5,3300.0
Other vegetation,46887,9,3.4833574,3.5295498,3.326093912124634,3.625434637069702,28.23037,28.14,27.516666,27.43,21.213333,21.18,0.7137036,0.5900008,6.3033333,6.2299995,900.0
Other vegetation,46889,11,4.055103,4.404943,3.841852903366089,4.464873790740967,27.59909,27.386667,27.240908,27.01,21.808182,21.57,0.35818186,0.38000107,5.4327273,5.4300003,1100.0
Other vegetation,46904,28,12.627118,12.013219,11.596249103546143,13.660330295562744,28.26869,28.241669,27.56,27.48,21.747858,21.52,0.70869046,0.75,5.812143,5.9000006,2800.0
Other vegetation,46915,9,4.5716186,5.16197,4.547918319702148,5.3716816902160645,28.14074,28.11,27.912224,27.9,22.424446,22.31,0.2285183,0.19000053,5.4877777,5.5,900.0
Other vegetation,46916,13,4.647402,4.8542094,4.185030460357666,5.165154457092285,27.86077,27.563334,27.495384,27.24,21.976154,21.6,0.36538494,0.34333357,5.519231,5.5599995,1300.0
Other vegetation,46939,11,-0.5717121,-0.53662884,-0.7919067144393921,-0.3548186272382736,27.264545,27.233334,26.871819,26.82,21.286364,21.27,0.39272726,0.3366674,5.585455,5.6499996,1100.0
Other vegetation,46942,16,3.3489451,2.9761245,2.428528904914856,4.251390337944031,27.4725,27.523335,27.07625,27.075,21.51875,21.475,0.39625013,0.34333324,5.5575,5.5200005,1600.0
Other vegetation,46946,38,11.188441,11.301567,10.804692029953003,11.523588180541992,27.902279,28.011667,27.325262,27.49,21.521843,21.369999,0.57701755,0.5133336,5.803421,5.7800007,3800.0
Other vegetation,46964,13,6.4315133,6.554889,6.399548530578613,6.705803871154785,29.621538,29.913334,29.533846,29.86,23.38077,23.48,0.08769241,0.08000056,6.1530766,6.24,1300.0
Other vegetation,46986,28,-0.74735266,-0.7000073,-0.9153272062540054,-0.49471456557512283,27.677143,27.681667,27.178572,27.130001,21.64,21.38,0.49857134,0.48833275,5.5385714,5.5950003,2800.0
Other vegetation,47015,18,7.69232,7.759618,7.622013092041016,7.948935866355896,28.135,28.131668,27.80111,27.835,22.018333,21.665,0.333889,0.30833372,5.782778,5.6949997,1800.0
Other vegetation,47024,12,-12.780326,-11.42573,-15.968889713287354,-8.747351884841919,28.138887,27.991667,27.695833,27.59,21.959167,21.740002,0.44305596,0.40166694,5.736666,5.7349997,1200.0
Other vegetation,47039,39,5.1462417,5.165292,4.652022361755371,5.676978826522827,28.24,28.226667,27.592306,27.51,21.877436,21.77,0.6476925,0.68333435,5.714872,5.790001,3900.0
Other vegetation,47046,10,7.0440965,7.03395,6.737990498542786,7.392756700515747,28.617666,28.616667,28.320002,28.34,22.498,22.619999,0.29766667,0.29833287,5.822,5.595001,1000.0
Other vegetation,47062,22,5.886189,6.0820427,5.5292418003082275,6.180356383323669,29.135454,29.296667,28.833183,29.07,22.831364,22.814999,0.30227274,0.2900003,6.0018187,6.0299997,2200.0
Other vegetation,47063,10,-2.8134148,-0.29500747,-5.9795262813568115,3.3406489491462708,28.979666,28.871666,28.949,28.86,22.99,23.060001,0.030666862,0.048333485,5.9589996,5.9050007,1000.0
Other vegetation,47064,37,-11.541987,-5.158081,-17.436201095581055,-0.5382709503173828,29.18135,29.053333,29.082705,29.01,23.191082,23.29,0.098648414,0.083332695,5.8916216,5.99,3700.0
Other vegetation,47071,9,4.8842273,5.207572,4.405487060546875,5.338442802429199,28.600368,28.79,28.283333,28.56,22.685555,22.95,0.31703737,0.30999884,5.5977774,5.6099987,900.0
Other vegetation,47082,20,3.035097,2.7817302,2.4857131242752075,3.615475654602051,28.152334,28.086666,27.726498,27.72,22.342,22.455,0.42583346,0.40166664,5.3845,5.2799997,2000.0
Other vegetation,47110,10,0.16363817,-0.12124804,-0.17459885403513908,0.26055619958788157,27.973001,27.873333,27.546,27.5,22.455,22.465,0.427,0.45500025,5.0910006,5.115,1000.0
Other vegetation,47138,9,8.112731,8.068259,7.879388332366943,8.288782119750977,28.792961,28.856667,28.286667,28.31,21.935555,22.09,0.50629634,0.50666744,6.3511105,6.2800007,900.0
Other vegetation,47141,11,-3.7523942,-3.7168562,-3.8741555213928223,-3.653703808784485,28.669697,28.726667,28.184546,28.25,22.08091,22.14,0.48515132,0.48999977,6.1036363,6.01,1100.0
Other vegetation,47146,19,-46.537178,-50.762962,-51.71190643310547,-48.60172462463379,29.393509,29.213333,29.356318,29.13,23.337896,23.29,0.037192833,0.053334553,6.018421,5.960001,1900.0
Other vegetation,47150,17,5.317507,5.0165544,4.794224739074707,5.928005695343018,27.510588,27.369999,27.078823,26.94,21.45647,21.22,0.43176454,0.39666685,5.6223526,5.700001,1700.0
Other vegetation,47159,38,1.573191,1.6989942,0.9474992752075195,3.1074414253234863,27.866226,27.798332,27.47421,27.415,22.00737,21.925,0.39201754,0.34999943,5.466842,5.5,3800.0
Other vegetation,47178,13,10.949416,11.093492,11.013044357299805,11.290525436401367,28.220257,28.123333,27.57,27.3,21.482307,21.19,0.65025645,0.6966674,6.0876923,5.9699993,1300.0
Other vegetation,47183,31,6.540618,6.583754,5.980121374130249,6.859099864959717,27.688389,27.636667,27.021612,27.03,21.638065,21.59,0.6667743,0.65999985,5.3835483,5.58,3100.0
Other vegetation,47187,341,4.372868,4.7657185,3.121638059616089,5.534475803375244,28.894976,28.816668,28.594631,28.54,22.944662,22.97,0.30034205,0.28666624,5.6499705,5.5699997,34100.0
Other vegetation,47190,9,5.749457,5.7732224,5.543292999267578,6.076147556304932,27.05,26.84,26.391111,26.1,20.730001,20.5,0.65888894,0.70666695,5.6611114,5.6399994,900.0
Other vegetation,47219,10,3.6004817,3.1881766,2.9824477434158325,4.227936685085297,27.650665,27.481667,27.3,27.095001,21.724,21.6,0.35066694,0.36333305,5.5759993,5.5549994,1000.0
Other vegetation,47245,11,2.3804522,4.0660295,-0.17501621693372726,4.826979398727417,27.98485,27.76,27.530909,27.31,21.469091,21.23,0.45393962,0.38000044,6.061818,6.01,1100.0
Other vegetation,47254,10,9.626004,9.591085,9.279558897018433,9.912695407867432,27.996332,28.029999,27.679998,27.75,22.16,22.25,0.3163331,0.27999973,5.5200005,5.4300003,1000.0
Other vegetation,47256,12,5.682924,6.041519,5.329821586608887,6.588196396827698,28.248888,28.238335,27.995834,27.965,22.206665,22.3,0.25305536,0.2666667,5.7891674,5.7800007,1200.0
Other vegetation,47262,11,2.8186536,2.7451084,2.670639753341675,2.9621211290359497,27.781517,27.823334,27.372728,27.28,21.727272,21.57,0.40878785,0.44333458,5.6454544,5.710001,1100.0
Other vegetation,47292,10,2.193019,1.7799782,1.6233926117420197,2.9269907474517822,29.38,29.403334,29.133999,29.09,22.86,22.955,0.24599984,0.26333362,6.274,6.290001,1000.0
Other vegetation,47309,9,5.4497213,5.819721,4.475846767425537,6.374906539916992,28.404814,28.346666,28.126667,28.05,22.377777,22.51,0.27814814,0.28000006,5.7488885,5.8899994,900.0
Other vegetation,47330,40,3.2079232,3.1461353,2.8960200548171997,3.4421671628952026,28.581417,28.619999,28.323502,28.45,22.934,23.055,0.25791645,0.19166693,5.3895,5.3650007,4000.0
Other vegetation,47373,10,3.940438,3.966052,3.663997769355774,4.255836486816406,27.718668,27.633333,27.253,27.085,21.243,21.189999,0.4656666,0.44000053,6.0099998,6.074999,1000.0
Other vegetation,47401,22,6.0017476,6.1905394,3.4226688742637634,9.062842607498169,29.450909,29.471668,29.396362,29.369999,23.262728,23.404999,0.054545578,0.0600001,6.1336365,6.1349993,2200.0
Other vegetation,47405,37,4.4872727,4.2730527,3.157376766204834,5.843606948852539,28.414593,28.476667,28.162163,28.29,22.473515,22.55,0.25243253,0.22666804,5.6886487,5.6900005,3700.0
Other vegetation,47406,10,4.3980575,5.2249184,3.0884780883789062,5.818552732467651,28.404667,28.363335,28.091,28.115,22.417,22.55,0.31366676,0.33666676,5.674,5.5550003,1000.0
Other vegetation,47434,12,9.4609995,8.892995,8.595161437988281,10.511202096939087,28.469168,28.654999,28.01,28.075,22.074999,22.060001,0.45916674,0.48166627,5.935,5.8149996,1200.0
Other vegetation,47440,44,7.284372,7.189535,7.074435472488403,7.373080134391785,28.853106,28.904999,28.632048,28.765,22.6525,22.785,0.2210605,0.18833256,5.9795456,5.9350014,4400.0
Other vegetation,47442,19,8.153907,8.547515,7.303666830062866,9.07275676727295,29.023508,28.833334,29.024212,28.87,23.089474,23.05,-0.0007017695,0.0033340454,5.9347367,5.959999,1900.0
Other vegetation,47470,17,5.954912,5.9346538,5.852216720581055,6.04293155670166,27.926863,27.69,27.438236,27.17,21.63353,21.43,0.4886273,0.48999915,5.8047066,5.800001,1700.0
Other vegetation,47495,12,7.5780406,7.3874636,7.263386249542236,7.7500319480896,28.196945,28.288334,27.862501,28.035,21.9825,22.045,0.33444452,0.29166633,5.8799996,5.785,1200.0
Other vegetation,47498,10,-18.426456,4.7476707,-47.423341393470764,5.050252318382263,29.544,29.656666,29.52,29.68,23.461,23.494999,0.024000423,0.013333638,6.0589995,6.1549997,1000.0
Other vegetation,47501,20,4.1377125,4.457531,2.631752848625183,4.88349461555481,28.679998,28.446667,28.366001,28.21,22.5315,22.325,0.3139996,0.2916657,5.8345003,5.785001,2000.0
Other vegetation,47505,28,5.385272,5.3960094,4.942071437835693,5.772002935409546,28.296549,28.195,27.905355,27.855,22.244287,22.175,0.39119044,0.37000018,5.6610713,5.76,2800.0
Other vegetation,47509,10,9.687715,8.923719,8.238847255706787,11.39942193031311,28.186666,28.310001,27.732,27.84,22.244,22.235,0.45466667,0.41000015,5.488,5.615,1000.0
Other vegetation,47514,13,3.9053829,3.780757,3.297337055206299,4.424101829528809,28.262564,28.35,27.973846,28.03,22.036924,21.92,0.2887181,0.28333282,5.936923,6.1400013,1300.0
Other vegetation,47521,15,3.119122,3.297925,2.908492922782898,3.4936963319778442,27.442444,27.416666,27.102,27.05,21.880667,21.87,0.34044448,0.35999933,5.2213335,5.3600006,1500.0
Other vegetation,47526,30,-1.9416784,-2.0160818,-2.1525155305862427,-1.7104265987873077,26.951557,26.863333,26.734001,26.64,22.048668,21.965,0.21755554,0.19000053,4.6853333,4.6949997,3000.0
Other vegetation,47543,21,9.416496,9.301833,8.984197616577148,9.899785041809082,30.59,30.836666,30.33238,30.5,24.36143,24.67,0.25761902,0.28000006,5.9709525,5.9799995,2100.0
Other vegetation,47548,14,2.366882,2.3381996,1.5325234830379486,3.210635006427765,27.65881,27.494999,27.26,27.055,21.792858,21.675,0.3988094,0.39666682,5.467143,5.3899994,1400.0
Other vegetation,47556,138,3.4410293,3.343965,2.8701230883598328,3.9791080951690674,27.717707,27.668333,27.341305,27.305,21.892101,21.970001,0.37640104,0.31833428,5.449203,5.54,13800.0
Other vegetation,47570,31,11.84427,11.76138,11.342879295349121,12.169144630432129,28.499462,28.47,28.00742,28.19,22.623873,22.56,0.49204296,0.39999962,5.3835483,5.3900013,3100.0
Other vegetation,47584,14,3.8669116,3.6548572,3.295175075531006,4.26500391960144,28.45024,28.448334,28.089285,28.2,22.671429,22.630001,0.3609523,0.34999973,5.417857,5.4849997,1400.0
Other vegetation,47588,9,6.502756,6.562637,6.371076583862305,6.7628254890441895,27.61,27.62,26.964443,27.0,21.814445,21.81,0.6455559,0.69000053,5.1499996,5.209999,900.0
Other vegetation,47592,16,0.7302576,0.7251358,0.5306187644600868,0.9047315567731857,27.511042,27.398335,27.215626,27.195,21.869375,21.779999,0.29541677,0.28499985,5.34625,5.464999,1600.0
Other vegetation,47594,9,0.91873574,0.93697125,0.3330423831939697,1.476654291152954,27.367409,27.196667,27.022223,26.88,21.494444,21.44,0.34518546,0.2666677,5.5277777,5.66,900.0
Other vegetation,47611,87,6.0883193,6.116247,5.943737745285034,6.246363878250122,28.613985,28.623333,28.423565,28.52,23.007011,23.14,0.1904215,0.11666616,5.4165516,5.3899994,8700.0
Other vegetation,47627,35,7.300026,7.2310443,6.954858064651489,7.680070400238037,28.351048,28.363333,27.648571,27.31,21.592571,21.17,0.7024761,0.75000066,6.0559998,6.1400013,3500.0
Other vegetation,47652,32,13.546988,13.701332,13.13839840888977,14.139718055725098,28.059792,28.028332,27.778126,27.81,22.215937,22.34,0.28166655,0.26833218,5.5621877,5.49,3200.0
Other vegetation,47669,9,-46.88533,-48.69788,-52.787208557128906,-46.08621597290039,28.895926,28.673334,28.900002,28.72,22.91,22.91,-0.004073813,-0.003332774,5.99,5.919998,900.0
Other vegetation,47679,76,2.75071,2.506662,2.002752423286438,3.3984023332595825,28.057762,28.011665,27.643288,27.625,21.99,21.94,0.41447353,0.3949992,5.6532893,5.6000004,7600.0
Other vegetation,47680,15,3.9157941,3.9072597,3.773218512535095,4.064306974411011,27.974445,27.826668,27.496,27.47,22.124,21.97,0.47844428,0.48000017,5.372,5.4699993,1500.0
Other vegetation,47703,13,-42.324497,-50.460926,-63.262996673583984,-23.82465362548828,29.19359,29.343334,29.173847,29.36,23.294617,23.27,0.01974326,0.006666819,5.879231,6.0700016,1300.0
Other vegetation,47707,20,8.166128,8.29339,7.687445759773254,8.587083578109741,28.211834,28.21,27.8635,27.98,22.105999,22.189999,0.34833324,0.35333252,5.7575006,5.7799997,2000.0
Other vegetation,47712,18,3.450099,3.530421,3.2290744185447693,3.665721833705902,28.19463,27.956667,27.76389,27.515,22.254444,21.904999,0.4307407,0.39999992,5.509444,5.5250006,1800.0
Other vegetation,47721,14,6.1397057,6.1189947,6.015110015869141,6.163268566131592,28.047619,28.025,27.667858,27.575,21.647858,21.51,0.37976146,0.43999988,6.02,6.08,1400.0
Other vegetation,47723,10,12.250357,12.201651,12.103480100631714,12.422418594360352,27.900333,27.751667,27.391,27.224998,21.886,21.98,0.5093335,0.4483331,5.5049996,5.495,1000.0
Other vegetation,47740,26,10.5302925,10.477628,10.347402572631836,10.610294103622437,29.180386,29.096668,29.132307,29.025002,22.909231,22.98,0.04807707,0.01166757,6.223077,6.1949987,2600.0
Other vegetation,47756,21,4.699975,4.714825,4.508592128753662,4.836821556091309,27.886984,27.796667,27.503334,27.46,21.748095,21.66,0.38365084,0.34333357,5.7552385,5.710001,2100.0
Other vegetation,47762,17,3.141944,3.2181828,2.4755303859710693,3.55417537689209,27.210981,27.14,26.762352,26.74,21.22,21.3,0.44862726,0.41333327,5.542353,5.58,1700.0
Other vegetation,47765,9,6.4936657,6.339532,6.075395107269287,7.058269023895264,28.368889,28.393333,27.83111,28.0,21.755556,21.81,0.53777784,0.41000113,6.075556,6.1399994,900.0
Other vegetation,47774,14,9.276826,9.300709,9.104588747024536,9.550920963287354,27.898571,27.775,27.454285,27.404999,21.982859,22.045,0.44428584,0.42166677,5.4714284,5.585,1400.0
Other vegetation,47779,9,5.8315573,5.840039,5.641829967498779,6.044941425323486,28.827406,28.763332,28.46889,28.47,22.12889,21.7,0.35851833,0.29333368,6.3399997,6.4300003,900.0
Other vegetation,47783,11,4.381527,4.5901937,4.135267972946167,4.81032919883728,27.862726,27.886665,27.469091,27.51,21.526365,21.5,0.3936361,0.39999962,5.9427276,6.040001,1100.0
Other vegetation,47787,9,2.7888021,2.784089,2.727694034576416,2.840111494064331,28.096296,27.783333,27.547777,27.36,21.92,21.74,0.54851854,0.5233326,5.627777,5.620001,900.0
Other vegetation,47798,11,-2.3771117,-2.6232033,-2.7177388668060303,-2.1662793159484863,26.974243,26.85,26.693636,26.63,21.800001,21.81,0.28060594,0.28333282,4.8936367,4.880001,1100.0
Other vegetation,47823,12,3.3373394,3.4600787,3.239249050617218,3.5036308765411377,28.718332,28.778332,28.470833,28.619999,22.451666,22.65,0.24749978,0.15833315,6.019167,6.045,1200.0
Other vegetation,47849,14,6.6786194,6.256841,4.552923798561096,8.225225448608398,28.117144,27.99,27.412857,27.16,21.527143,21.385,0.7042858,0.68166673,5.885714,5.7749996,1400.0
Other vegetation,47854,22,8.894888,8.560829,7.786549687385559,9.848087549209595,28.576214,28.186666,28.109545,27.77,21.98182,21.82,0.4666666,0.45166713,6.127727,5.96,2200.0
Other vegetation,47858,78,8.656475,8.071588,6.24953293800354,11.369635343551636,28.896454,28.896667,28.64872,28.675,22.542562,22.51,0.24773505,0.21166644,6.106154,6.035,7800.0
Other vegetation,47859,25,2.935794,2.9885697,2.6400063037872314,3.223754405975342,28.2252,28.256666,27.6992,27.78,21.815601,21.56,0.52599984,0.49999937,5.8836,5.8100014,2500.0
Other vegetation,47861,10,8.461924,8.353769,6.240598082542419,10.355778932571411,28.605667,28.77,28.279001,28.505001,22.649,22.724998,0.32666653,0.28833324,5.63,5.7200003,1000.0
Other vegetation,47877,16,4.6006274,4.8923674,4.462050557136536,5.148908019065857,27.787916,27.871666,26.913126,27.01,21.1625,21.1,0.8747916,1.0283337,5.7506247,5.8450003,1600.0
Other vegetation,47883,16,11.764516,11.849152,11.618102312088013,12.104229211807251,28.568958,28.583332,28.2275,28.18,22.166876,21.925,0.3414583,0.32500014,6.060625,6.1400003,1600.0
Other vegetation,47884,274,6.524794,6.6330347,6.082546234130859,7.231346845626831,29.420729,29.361668,29.12624,29.05,23.113758,23.03,0.29448906,0.30000052,6.0124817,6.0249996,27400.0
Other vegetation,47893,48,4.069451,3.872668,3.4568878412246704,4.513561248779297,28.326736,28.185001,27.979376,27.884998,22.541458,22.76,0.34736118,0.34500057,5.4379163,5.3949995,4800.0
Other vegetation,47915,127,15.11977,15.279204,13.941445350646973,16.24438190460205,28.28777,28.22,27.842834,27.87,22.39244,22.52,0.4449344,0.4266669,5.4503937,5.3899994,12700.0
