class,loss_percent
Trees 2–10 m,7.892571926116943
Trees 2–10 m,6.679258346557617
Trees 2–10 m,5.607637405395508
Trees 2–10 m,10.957769393920898
Trees 2–10 m,25.177021026611328
Trees 2–10 m,12.587060928344727
Trees 2–10 m,27.441617965698242
Trees 2–10 m,15.545119285583496
Trees 2–10 m,0.0
Trees 2–10 m,12.395365715026855
Trees 2–10 m,18.99447250366211
Trees 2–10 m,8.48714828491211
Trees 2–10 m,2.569387912750244
Trees 2–10 m,0.18439769744873047
Trees 2–10 m,19.441843032836914
Trees 2–10 m,27.631532669067383
Trees 2–10 m,6.406652450561523
Trees 2–10 m,18.836894989013672
Trees 2–10 m,3.8132376670837402
Trees 2–10 m,35.00151824951172
Trees 2–10 m,14.23241901397705
Trees 2–10 m,24.196430206298828
Trees 2–10 m,11.224781036376953
