corner_class,corner_label,connectivity_loss_percent
cool_stable,Cool-stable,-1.1306371688842773
cool_stable,Cool-stable,16.194719314575195
cool_stable,Cool-stable,6.062558650970459
cool_stable,Cool-stable,4.395983695983887
cool_stable,Cool-stable,1.6261738538742065
cool_stable,Cool-stable,5.945246696472168
cool_stable,Cool-stable,4.05691385269165
cool_stable,Cool-stable,9.251245498657227
cool_stable,Cool-stable,17.97002601623535
cool_stable,Cool-stable,17.61434555053711
cool_stable,Cool-stable,-4.3422136306762695
cool_stable,Cool-stable,-1.0577856302261353
cool_stable,Cool-stable,6.299564361572266
cool_stable,Cool-stable,13.67229175567627
cool_stable,Cool-stable,8.793316841125488
cool_stable,Cool-stable,15.31310749053955
cool_stable,Cool-stable,5.384289741516113
cool_stable,Cool-stable,4.670673847198486
cool_stable,Cool-stable,5.542838096618652
cool_stable,Cool-stable,11.984506607055664
cool_stable,Cool-stable,10.019516944885254
cool_stable,Cool-stable,2.48722767829895
cool_stable,Cool-stable,13.160481452941895
cool_stable,Cool-stable,5.8901872634887695
cool_stable,Cool-stable,5.512516498565674
cool_stable,Cool-stable,33.135215759277344
cool_stable,Cool-stable,3.357617139816284
cool_stable,Cool-stable,17.006067276000977
cool_stable,Cool-stable,5.56317663192749
cool_stable,Cool-stable,8.885181427001953
cool_stable,Cool-stable,18.350940704345703
cool_stable,Cool-stable,8.580016136169434
cool_stable,Cool-stable,5.5415778160095215
cool_stable,Cool-stable,3.029144287109375
cool_stable,Cool-stable,1.282606840133667
cool_stable,Cool-stable,25.419384002685547
cool_stable,Cool-stable,12.92975902557373
cool_stable,Cool-stable,12.079490661621094
cool_stable,Cool-stable,1.305726408958435
cool_stable,Cool-stable,1.747851848602295
cool_stable,Cool-stable,3.691444158554077
cool_stable,Cool-stable,2.3758177757263184
cool_stable,Cool-stable,-6.210204601287842
cool_stable,Cool-stable,1.0151277780532837
cool_stable,Cool-stable,1.118575930595398
cool_stable,Cool-stable,-1.125848650932312
cool_stable,Cool-stable,6.072730541229248
cool_stable,Cool-stable,16.05336570739746
cool_stable,Cool-stable,-3.159287214279175
cool_stable,Cool-stable,6.999384880065918
cool_stable,Cool-stable,-1.1328387260437012
cool_stable,Cool-stable,5.176054954528809
cool_stable,Cool-stable,0.23508301377296448
cool_stable,Cool-stable,11.959906578063965
cool_stable,Cool-stable,5.896472930908203
cool_stable,Cool-stable,4.239902496337891
cool_stable,Cool-stable,27.125186920166016
cool_stable,Cool-stable,17.327899932861328
cool_stable,Cool-stable,4.179095268249512
cool_stable,Cool-stable,8.846062660217285
cool_stable,Cool-stable,2.5679666996002197
cool_stable,Cool-stable,2.009390354156494
cool_stable,Cool-stable,4.549623966217041
cool_stable,Cool-stable,16.48328399658203
cool_stable,Cool-stable,16.34209442138672
cool_stable,Cool-stable,5.751556873321533
cool_stable,Cool-stable,10.303279876708984
cool_stable,Cool-stable,13.56511402130127
cool_stable,Cool-stable,7.267421722412109
cool_stable,Cool-stable,4.411262035369873
cool_stable,Cool-stable,8.99499797821045
cool_stable,Cool-stable,0.5633588433265686
cool_stable,Cool-stable,9.987278938293457
cool_stable,Cool-stable,6.240076541900635
cool_stable,Cool-stable,0.5977528691291809
cool_stable,Cool-stable,8.979936599731445
cool_stable,Cool-stable,3.4757258892059326
cool_stable,Cool-stable,5.623735427856445
cool_stable,Cool-stable,8.354540824890137
cool_stable,Cool-stable,12.634419441223145
cool_stable,Cool-stable,10.94600772857666
cool_stable,Cool-stable,-3.196230888366699
cool_stable,Cool-stable,5.830115795135498
cool_stable,Cool-stable,11.920761108398438
cool_stable,Cool-stable,0.08936983346939087
cool_stable,Cool-stable,10.673151016235352
cool_stable,Cool-stable,5.476301670074463
cool_stable,Cool-stable,8.648118019104004
cool_stable,Cool-stable,15.13525104522705
cool_stable,Cool-stable,7.233946323394775
cool_stable,Cool-stable,8.263035774230957
cool_stable,Cool-stable,36.00718688964844
cool_stable,Cool-stable,9.522481918334961
cool_stable,Cool-stable,9.934159278869629
cool_stable,Cool-stable,7.707621097564697
cool_stable,Cool-stable,3.4660685062408447
cool_stable,Cool-stable,22.9700870513916
cool_stable,Cool-stable,3.8161163330078125
cool_stable,Cool-stable,8.063125610351562
cool_stable,Cool-stable,6.217823028564453
cool_stable,Cool-stable,2.155364513397217
cool_stable,Cool-stable,3.875504970550537
cool_stable,Cool-stable,-1.6777657270431519
cool_stable,Cool-stable,4.5782294273376465
cool_stable,Cool-stable,11.082169532775879
cool_stable,Cool-stable,11.468375205993652
cool_stable,Cool-stable,-2.398256301879883
