class,patch_id,n_pixels,connectivity_loss_mean_percent,connectivity_loss_median_percent,connectivity_loss_p25_percent,connectivity_loss_p75_percent,connectivity_loss_p90_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_baseline_temp_mean_degC,p90_baseline_temp_median_degC,p90_offset_mean_degC,p90_offset_median_degC,p90_offset_p25_degC,p90_offset_p75_degC,area_m2,log10_area_m2,expected_p90_offset_degC,residual_cooling_loss_degC
Trees 2–10 m,248,20,15.21505,15.43621,14.886061668395996,15.550133466720581,15.974730968475342,27.775833,27.93,27.229502,27.560001,0.5463334,0.4483334,0.4049997329711914,0.642500713467598,2000.0,3.3010299956639813,0.6971278929931979,-0.24879448058436915
Trees 2–10 m,255,25,33.863583,33.82202,33.43207931518555,34.27494812011719,34.963008880615234,27.705732,27.779999,26.8456,26.93,0.8601331,0.84000015,0.7233327031135559,1.113332748413086,2500.0,3.3979400086720375,0.7042789083039234,0.13572124428396726
Trees 2–10 m,256,14,27.693407,28.06073,26.445538997650146,28.92440700531006,29.091776657104493,27.83357,28.038334,26.897858,27.08,0.93571424,0.9699996,0.8641667515039444,1.019165962934494,1400.0,3.146128035678238,0.6937319070251681,0.276267704352548
Trees 2–10 m,263,9,14.565698,14.436481,14.32414436340332,14.8355712890625,15.590478515625,28.674076,28.42,28.427778,28.19,0.24629627,0.3133335,0.17666561901569366,0.3400001525878906,900.0,2.9542425094393248,0.6743975594518871,-0.361064048099348
Trees 2–10 m,268,15,35.914993,36.013214,35.59650421142578,36.23268699645996,36.33205947875977,28.679333,28.793333,27.413334,27.61,1.2660002,1.2333323,1.1800003051757812,1.3400004506111145,1500.0,3.1760912590556813,0.6469551159962417,0.5863771603480576
Trees 2–10 m,283,16,23.692574,23.57465,23.0235276222229,24.287598133087158,24.91011905670166,26.872084,26.768333,26.018126,25.905,0.8539584,0.87833345,0.7849995195865631,1.0008346438407898,1600.0,3.2041199826559246,0.7701584730659852,0.10817497629772332
Trees 2–10 m,293,25,44.362793,44.242702,44.000572204589844,44.697811126708984,45.15171813964844,27.697065,27.33,26.555998,26.21,1.1410668,1.1566664,0.9766674041748047,1.2766672372817993,2500.0,3.3979400086720375,0.7317871003684475,0.42487929767995336
Trees 2–10 m,311,11,44.067703,44.15727,43.545209884643555,44.44188117980957,44.657615661621094,29.452728,29.553333,28.17091,28.34,1.2818183,1.3400002,1.196666419506073,1.3833335041999817,1100.0,3.041392685158225,0.6033022848920881,0.7366978676958025
Trees 2–10 m,313,20,37.56812,37.592617,37.16152000427246,38.038968086242676,38.284645080566406,29.267166,29.158333,28.1645,28.01,1.1026666,1.1133327,1.0325007736682892,1.1641659438610077,2000.0,3.3010299956639813,0.6220405756665717,0.49129217274651427
Trees 2–10 m,327,15,43.621872,43.45607,43.31669998168945,43.86838722229004,44.23135604858398,28.118666,28.2,26.905333,26.71,1.2133334,1.2133337,1.1616665720939636,1.2849998474121094,1500.0,3.1760912590556813,0.6832252051453331,0.5301085207839271
Trees 2–10 m,343,18,38.253376,38.214207,37.9275016784668,38.799560546875,38.96272087097168,29.300741,29.27,28.11389,28.205,1.1868516,1.193333,1.0883339047431946,1.2758329808712006,1800.0,3.255272505103306,0.6161674561863094,0.5771655735606999
Trees 2–10 m,348,13,43.75309,43.759293,43.689632415771484,43.81928253173828,43.854269409179686,29.572563,29.37,28.374615,28.31,1.1979487,1.0999998,1.0,1.3533331155776978,1300.0,3.113943352306837,0.6129981723092388,0.48700161311404
Trees 2–10 m,362,39,38.678715,38.4947,36.881134033203125,40.5677490234375,41.179074096679685,27.388546,27.28,26.511793,26.42,0.87675214,0.9100005,0.6349999010562897,1.046666145324707,3900.0,3.591064607026499,0.730821014785234,0.17917948827796792
Trees 2–10 m,373,12,41.48745,41.667374,41.11021327972412,41.94850254058838,42.00888786315918,28.17,27.744999,25.9375,25.54,2.2325003,2.211667,2.1050005853176117,2.3591670393943787,1200.0,3.0791812460476247,0.7130577250935155,1.4986093357585353
Trees 2–10 m,375,19,42.875725,42.87451,42.52459144592285,43.27132987976074,43.3767951965332,26.946842,26.736666,25.781052,25.71,1.1657896,1.1466662,1.0633331537246704,1.2700004577636719,1900.0,3.278753600952829,0.7705397905778792,0.3761263785886857
Trees 2–10 m,384,11,40.237576,40.010063,39.87985801696777,40.75266647338867,41.09906768798828,28.298485,27.94,26.312727,25.89,1.9857578,2.0100002,1.7783336639404297,2.2250003814697266,1100.0,3.041392685158225,0.7019244626064423,1.3080757662753937
Trees 2–10 m,425,9,39.469055,39.541485,39.4025764465332,39.586761474609375,39.72195281982422,28.376667,28.63,27.09,27.32,1.2866665,1.3100001,1.0433324575424194,1.3766676187515259,900.0,2.9542425094393248,0.6615604264741518,0.6484396355146788
Trees 2–10 m,428,37,46.98752,46.96058,46.44435119628906,47.68690490722656,48.036311340332034,28.896488,28.833334,27.555405,27.48,1.341081,1.3399996,1.2933330535888672,1.4199994802474976,3700.0,3.568201724066995,0.6363427742410902,0.7036567823003527
Trees 2–10 m,438,10,13.658068,12.90159,11.336526155471802,16.02491784095764,17.176593589782716,27.060333,27.241665,26.526001,26.665,0.5343334,0.45500025,0.40916649997234344,0.6624999195337296,1000.0,3.0,0.7454755025797577,-0.29047525104815675
Trees 2–10 m,439,221,12.198017,12.296737,11.833128929138184,12.676986694335938,13.321834564208984,28.227873,28.136667,27.514162,27.52,0.71371037,0.6533343,0.5199998021125793,0.9466673731803894,22100.0,4.344392273685111,0.6627626898488127,-0.009428370257290486
Trees 2–10 m,443,10,43.630222,43.636826,43.17738723754883,43.94840335845947,44.25152435302734,28.883335,28.871666,27.65,27.564999,1.2333338,1.2283342,1.1250011026859283,1.3166671097278595,1000.0,3.0,0.6458343992968982,0.5824997891644055
Trees 2–10 m,463,34,42.84775,44.286797,41.93318748474121,45.15971374511719,45.67566566467285,29.34,29.168333,28.030293,27.915,1.309706,1.306666,1.1883330643177032,1.4483332633972168,3400.0,3.531478917042255,0.6166293415502916,0.6900366750283827
Trees 2–10 m,468,9,29.520638,29.32257,29.200624465942383,29.856674194335938,30.00551834106445,28.271852,28.553333,27.182222,27.43,1.0896295,1.11,1.040000319480896,1.170000672340393,900.0,2.9542425094393248,0.6662469710703377,0.44375304323477704
Trees 2–10 m,475,30,33.521282,33.574116,33.03501224517822,34.05159091949463,34.61081428527832,29.105333,29.218334,27.982,28.17,1.1233333,1.136666,0.9916674345731735,1.2508330047130585,3000.0,3.4771212547196626,0.61470499133525,0.5219610681587685
Trees 2–10 m,478,11,22.665575,22.692343,22.41462993621826,22.888174057006836,23.048702239990234,27.541515,26.716667,26.996363,26.07,0.5451516,0.5300007,0.37500032782554626,0.751666396856308,1100.0,3.041392685158225,0.7767061838791662,-0.24670549723365842
Trees 2–10 m,496,29,42.6,42.530754,42.405738830566406,42.67207717895508,42.91159896850586,28.452068,28.5,27.147585,27.17,1.3044828,1.2966677,1.2133331298828125,1.3833338022232056,2900.0,3.462397997898956,0.658923045610409,0.6377446494350621
Trees 2–10 m,499,28,31.663229,31.669659,31.275178909301758,32.08454990386963,32.46671905517578,29.022858,28.888332,27.923214,27.78,1.099643,1.1449995,1.0058335959911346,1.2041673958301544,2800.0,3.4471580313422194,0.6355019203548035,0.509497583734552
Trees 2–10 m,528,16,18.375162,18.348694,17.45984697341919,19.10613250732422,20.239319801330566,26.933125,26.718334,26.453125,26.119999,0.4799999,0.53000003,0.3458326607942581,0.6283330768346786,1600.0,3.2041199826559246,0.7732148999858612,-0.24321486899144595
Trees 2–10 m,530,29,41.11703,41.307076,40.806941986083984,41.717193603515625,42.039669799804685,28.84839,29.363333,27.76138,28.04,1.0870115,1.0700003,0.9366658329963684,1.3233318328857422,2900.0,3.462397997898956,0.606147971265475,0.46385231960519147
Trees 2–10 m,539,11,12.513966,12.326472,11.994860649108887,13.215426445007324,13.615111351013184,28.68788,28.723333,27.589092,27.59,1.0987878,1.1333326,1.0033340156078339,1.1683334112167358,1100.0,3.041392685158225,0.654039741290438,0.4792928688398721
Trees 2–10 m,543,12,44.821194,44.93582,44.47821521759033,44.994208335876465,45.24077186584473,27.78861,27.695,26.774168,26.715,1.0144444,0.9049991,0.858333095908165,1.0408336222171783,1200.0,3.0791812460476247,0.7161141520133916,0.1888849253067073
Trees 2–10 m,545,45,38.727478,38.397514,37.52729797363281,39.09798049926758,41.394490814208986,29.16274,28.996666,28.014223,27.93,1.1485187,1.1566677,1.0599994659423828,1.2433325052261353,4500.0,3.6532125137753435,0.6245877217143742,0.5320799876362118
Trees 2–10 m,554,51,44.493275,44.31271,44.09268379211426,44.81738471984863,45.29499816894531,29.249868,29.04,27.970982,27.77,1.2788888,1.246666,1.188333511352539,1.3716662526130676,5100.0,3.7075701760979363,0.6208064851695111,0.6258594694203327
Trees 2–10 m,572,15,41.959587,41.84354,41.465688705444336,42.40279579162598,42.656471252441406,28.770445,28.656666,27.49,27.57,1.2804445,1.253334,1.176666259765625,1.365000069141388,1500.0,3.1760912590556813,0.6553095128105348,0.5980245325996214
Trees 2–10 m,575,16,38.158184,38.184658,37.79396057128906,38.5377311706543,38.8798942565918,27.345,27.095001,26.569376,26.29,0.77562475,0.72999924,0.6466662138700485,0.7716663479804993,1600.0,3.2041199826559246,0.7501894440847794,-0.02019019987167514
Trees 2–10 m,576,34,36.22334,36.239983,35.92136764526367,36.497663497924805,36.71004180908203,27.611374,27.693333,26.99294,27.325,0.6184312,0.58999956,0.4866665154695511,0.7291657030582428,3400.0,3.531478917042255,0.7067953348291941,-0.11679577828775123
Trees 2–10 m,626,25,36.668446,36.635086,35.78555679321289,37.77581787109375,38.031273651123044,26.905333,26.886667,26.231201,26.16,0.67413324,0.7733326,0.4866676330566406,0.8299986720085144,2500.0,3.3979400086720375,0.7588877921626975,0.014444803662497785
Trees 2–10 m,640,12,42.006336,42.029915,41.745361328125,42.22444152832031,42.591159439086915,28.531944,28.625,27.389166,27.42,1.142778,1.1516663,1.0000004470348358,1.2741675078868866,1200.0,3.0791812460476247,0.6592637251800761,0.49240255842740677
Trees 2–10 m,703,9,31.344078,31.058878,30.885732650756836,31.476530075073242,32.024532318115234,27.453333,27.369999,25.55,25.33,1.9033331,1.9566675,1.8466657400131226,2.079998731613159,900.0,2.9542425094393248,0.7385835741262036,1.2180839683313769
Trees 2–10 m,707,28,40.32266,40.13825,39.92558288574219,40.42255115509033,41.00459442138672,29.240952,29.086666,28.033215,27.885,1.2077379,1.2066662,1.0891669988632202,1.2949997186660767,2800.0,3.4471580313422194,0.6233778837012448,0.5832883474541507
Trees 2–10 m,715,13,13.105315,13.199363,12.637752532958984,13.526442527770996,13.895760917663575,29.31436,29.33,28.325386,28.39,0.9889743,1.0199999,0.8699989318847656,1.0966657400131226,1300.0,3.113943352306837,0.6154434071213102,0.40455645459591394
Trees 2–10 m,725,14,38.74652,38.936646,37.883623123168945,40.11886787414551,40.525234603881835,28.492382,28.793335,27.395,27.61,1.0973811,1.1450002,1.0633341670036316,1.1908330917358398,1400.0,3.146128035678238,0.6475790910066322,0.4974211283384605
Trees 2–10 m,728,18,37.303623,38.011917,35.89906692504883,38.15843391418457,38.58694000244141,29.248148,29.271667,28.007778,27.97,1.2403703,1.2050002,1.150833010673523,1.2783330082893372,1800.0,3.255272505103306,0.6160655519699375,0.5889346101546963
Trees 2–10 m,733,22,29.611788,29.713776,29.22733163833618,29.86903142929077,30.133902740478515,27.533485,27.443333,25.685455,25.505001,1.8480304,2.0416665,1.5533337891101837,2.170000195503235,2200.0,3.342422680822206,0.7260154768873333,1.315651030833614
Trees 2–10 m,749,19,25.425655,25.408552,25.23537826538086,25.6495418548584,25.776540756225586,28.583685,28.55,27.578947,27.54,1.0047368,1.0066662,0.8766666948795319,1.1283333897590637,1900.0,3.278753600952829,0.6596916719935944,0.34697451147808533
Trees 2–10 m,777,17,39.51742,39.444645,39.37030792236328,39.769874572753906,40.16820373535156,29.171371,29.006666,27.995882,27.85,1.17549,1.1433321,1.1000003814697266,1.1733328104019165,1700.0,3.230448921378274,0.6327819812857148,0.5105501424706939
Trees 2–10 m,805,17,37.608063,37.383358,35.271183013916016,39.135009765625,40.28526611328125,29.011177,28.963333,27.761765,27.79,1.2494116,1.2133331,1.1433334350585938,1.356667160987854,1700.0,3.230448921378274,0.6354309079353168,0.5779022219474957
Trees 2–10 m,817,9,43.34122,43.519436,42.65359878540039,43.86282730102539,44.039049530029295,28.586666,28.993334,27.492222,27.93,1.0944444,1.0500011,1.0333328247070312,1.1599998474121094,900.0,2.9542425094393248,0.639349971113618,0.41065117329556167
Trees 2–10 m,850,15,43.31144,43.396126,43.04135322570801,43.50595283508301,43.757563781738284,26.796888,26.776667,25.682001,25.69,1.114889,1.1866665,0.9483340382575989,1.266667366027832,1500.0,3.1760912590556813,0.7702328672879879,0.41643362135947304
Trees 2–10 m,867,11,40.836136,41.183205,39.972490310668945,41.94945526123047,42.103546142578125,29.153938,28.916666,28.039091,27.95,1.1148485,1.1066653,1.001667320728302,1.2666670083999634,1100.0,3.041392685158225,0.6422214172859946,0.4644438363532266
Trees 2–10 m,868,24,41.767105,41.623856,41.30210208892822,42.433194160461426,42.795203018188474,27.042084,27.208334,26.1225,26.265,0.91958326,0.875,0.7699995189905167,0.9758335798978806,2400.0,3.380211241711606,0.7395937409960514,0.13540625900394865
Trees 2–10 m,898,39,36.98332,36.71533,36.35892677307129,37.24688720703125,38.748294830322266,27.844015,27.6,26.745382,26.64,1.0986326,1.1466669,0.9616676867008209,1.228333830833435,3900.0,3.591064607026499,0.7112596026695154,0.43540728175278687
Trees 2–10 m,911,10,41.89089,41.899513,41.513651847839355,42.04046154022217,42.569684982299805,27.574667,27.29,26.570002,26.400002,1.0046664,0.9899998,0.9483327716588974,1.085833877325058,1000.0,3.0,0.742520746685827,0.24747902443233705
Trees 2–10 m,913,73,38.29496,38.83944,36.713478088378906,39.60223388671875,40.90130386352539,27.65,27.403334,26.83863,26.72,0.8113698,0.73333293,0.6200001835823059,0.9666671752929688,7300.0,3.863322860120456,0.7176109803894305,0.01572195160596135
Trees 2–10 m,914,12,39.88454,39.768814,39.47448921203613,40.270392417907715,41.006119918823245,28.368334,28.393333,27.166666,26.95,1.2016668,1.1316664,1.085833728313446,1.2558339834213257,1200.0,3.0791812460476247,0.673425379780219,0.4582410421100398
Trees 2–10 m,929,9,41.618607,41.837402,41.38557434082031,41.876197814941406,41.946424865722655,26.735556,26.693333,25.682222,25.56,1.0533332,1.2033329,0.8566659092903137,1.2699998617172241,900.0,2.9542425094393248,0.7799478247369683,0.42338507626400823
Trees 2–10 m,952,45,33.781002,33.696156,32.972511291503906,34.625816345214844,35.444287872314455,29.307407,29.396667,28.033556,28.21,1.2738519,1.2833334,1.1799989938735962,1.426666259765625,4500.0,3.6532125137753435,0.6001358399745128,0.6831975807789662
Trees 2–10 m,958,107,24.70387,24.623497,23.6959171295166,26.289226531982422,27.01093444824219,28.408537,28.163334,27.645233,27.53,0.76330215,0.64000005,0.5283336639404297,0.9900000989437103,10700.0,4.02938377768521,0.6676937540443915,-0.027693708744861434
Trees 2–10 m,964,9,33.780907,33.97621,33.19695281982422,34.293418884277344,34.579046630859374,27.114075,27.19,25.148888,25.29,1.9651849,1.899999,1.7266674041748047,2.0933330059051514,900.0,2.9542425094393248,0.7495867809948852,1.1504122414889406
Trees 2–10 m,970,15,20.306993,20.405832,19.90768337249756,20.7615385055542,20.893015670776368,28.541555,28.300001,28.3,28.1,0.24155575,0.20333226,0.0833342894911766,0.38166649639606476,1500.0,3.1760912590556813,0.6771122347103677,-0.4737799744593225
Trees 2–10 m,971,28,17.315714,17.583107,15.847206354141235,18.825016021728516,19.53055934906006,28.125595,28.064999,27.758572,27.52,0.36702397,0.36500043,0.205832801759243,0.46916722506284714,2800.0,3.4471580313422194,0.6858318764828794,-0.32083144971362276
Trees 2–10 m,981,9,39.003574,39.068985,38.63576889038086,39.22156524658203,39.41834716796875,26.866295,26.976665,26.036667,26.14,0.82962924,0.81333286,0.7100003361701965,0.9466660618782043,900.0,2.9542425094393248,0.7626278390005775,0.05070501670086902
Trees 2–10 m,994,11,35.28941,35.403126,35.08942222595215,35.50120735168457,35.55192184448242,28.651213,28.75,27.514545,27.71,1.1366664,1.1933321,1.071666419506073,1.2133344411849976,1100.0,3.041392685158225,0.6524096236141281,0.5409224524585647
Trees 2–10 m,1012,21,26.32432,26.04125,25.635683059692383,26.750659942626953,27.7469482421875,28.55,28.566666,27.630476,27.5,0.9195238,0.8066667,0.6633326411247253,1.1966661214828491,2100.0,3.322219294733919,0.6577675340348719,0.14889913819489498
Trees 2–10 m,1018,9,37.33297,37.33634,37.32044219970703,37.35978317260742,37.49841537475586,27.982594,28.613333,26.156668,26.79,1.8259254,1.806666,1.6599992513656616,1.8733329772949219,900.0,2.9542425094393248,0.6625792354474439,1.1440867811312305
Trees 2–10 m,1031,60,20.458693,20.096851,19.584330558776855,20.702389240264893,23.03502082824707,27.791779,27.635,27.263334,27.16,0.5284445,0.5399996,0.4808335304260254,0.5725008547306061,6000.0,3.7781512503836434,0.7052233300745718,-0.16522372584941314
Trees 2–10 m,1060,14,37.457153,37.445354,37.18719005584717,37.65808868408203,37.95309715270996,27.35857,27.355,26.522142,26.59,0.8364286,0.8916661,0.5650000721216202,1.076667457818985,1400.0,3.146128035678238,0.7355037745014202,0.1561623398288715
Trees 2–10 m,1064,20,19.145947,19.29533,18.285568714141846,19.929240703582764,20.55087242126465,27.441502,27.806667,26.9555,27.32,0.48600012,0.5116663,0.28249993920326233,0.6441669315099716,2000.0,3.3010299956639813,0.7046671726717293,-0.19300087475913164
Trees 2–10 m,1095,11,33.378178,34.07748,31.504015922546387,34.81218338012695,35.64826965332031,26.37788,26.58,25.532726,25.58,0.8451515,0.8766658,0.7133321762084961,0.9516671597957611,1100.0,3.041392685158225,0.7850605806934594,0.09160519031407843
Trees 2–10 m,1128,10,35.735493,35.764103,35.59517765045166,35.86268711090088,35.932919311523435,27.459,27.375,26.817999,26.775,0.6410002,0.64833385,0.5800002366304398,0.7133335918188095,1000.0,3.0,0.7373247976029951,-0.08899095008025948
Trees 2–10 m,1132,15,32.880684,33.196438,32.33249282836914,34.26669120788574,34.33508148193359,29.453112,29.903334,27.980001,28.27,1.4731108,1.4466661,1.3766663670539856,1.5700000524520874,1500.0,3.1760912590556813,0.5791013656990314,0.8675647557838178
Trees 2–10 m,1140,10,33.18463,33.251335,33.10668659210205,33.40169906616211,33.460150146484374,29.108667,29.371666,27.895,28.24,1.2136668,1.2633333,1.121667355298996,1.3050004541873932,1000.0,3.0,0.6152696637172848,0.648063656900391
Trees 2–10 m,1145,11,36.757587,36.844757,36.52997398376465,37.003047943115234,37.24349594116211,26.564241,26.42,25.596363,25.65,0.9678789,0.97666675,0.8999999463558197,1.0349998474121094,1100.0,3.041392685158225,0.7948412867513186,0.18182546177239356
Trees 2–10 m,1196,21,36.03082,36.00021,35.85823440551758,36.179073333740234,36.49794006347656,28.201904,27.933332,27.007618,26.67,1.1942855,1.2400004,1.0200010538101196,1.3833318948745728,2100.0,3.322219294733919,0.6964828579960347,0.5435175091685771
Trees 2–10 m,1221,95,25.015196,25.041204,24.183395385742188,25.838193893432617,26.544251251220704,27.927507,27.863333,27.298317,27.28,0.6291929,0.57666653,0.5216665267944336,0.6816667020320892,9500.0,3.9777236052888476,0.6871086737456633,-0.11044213979867235
Trees 2–10 m,1271,9,36.831818,36.91387,36.69922637939453,37.11624526977539,37.13388290405273,27.304445,27.106667,26.247778,26.22,1.0566666,1.0333334,0.9600003361701965,1.0566673278808594,900.0,2.9542425094393248,0.7546809424565585,0.2786524782969205
Trees 2–10 m,1272,14,32.00827,31.977943,31.772226810455322,32.31087875366211,32.620845031738284,26.821192,27.078333,26.136429,26.305,0.684762,0.67333347,0.585000529885292,0.7658332139253616,1400.0,3.146128035678238,0.7524162599675369,-0.07908279391452788
Trees 2–10 m,1279,71,21.373688,21.676872,19.90000057220459,22.804723739624023,23.542240142822266,27.157745,26.743334,26.470564,26.18,0.687183,0.57999927,0.4866660386323929,0.7800003588199615,7100.0,3.8512583487190755,0.758207708752516,-0.17820844069755382
Trees 2–10 m,1287,14,31.410978,31.22634,30.679387092590332,32.39735794067383,32.65570411682129,25.972857,25.911667,25.119287,24.965,0.85357124,0.8083331,0.7566669881343842,0.9541659504175186,1400.0,3.146128035678238,0.8237339374548974,-0.015400838566500208
Trees 2–10 m,1309,135,27.056154,26.880278,26.42841339111328,27.64114761352539,28.432493591308596,27.043457,27.006666,26.390888,26.34,0.65256786,0.6466656,0.5666669011116028,0.7633330225944519,13500.0,4.1303337684950066,0.7362975937554039,-0.08963202063528675
Trees 2–10 m,1340,15,34.044254,34.054764,33.75523376464844,34.39618110656738,34.53064956665039,28.396444,28.119999,27.363335,27.46,1.0331112,1.0866667,0.6800003051757812,1.2666664123535156,1500.0,3.1760912590556813,0.6881156747694761,0.398551028454706
Trees 2–10 m,1382,47,31.245335,31.113195,30.771986961364746,31.486387252807617,32.259098052978516,27.067448,27.306667,26.416382,26.67,0.65106386,0.6466662,0.575000137090683,0.7250003814697266,4700.0,3.6720978579357175,0.7275030889906126,-0.08083686021940284
Trees 2–10 m,1398,266,35.017864,34.917076,34.600364685058594,35.29342746734619,35.91036415100098,29.294424,29.275002,27.799776,27.814999,1.494649,1.4933336,1.4041676819324493,1.582500159740448,26600.0,4.424881636631067,0.5915004379583826,0.9018331401513586
Trees 2–10 m,1422,13,35.243607,35.154964,35.03782272338867,35.500850677490234,35.630802917480466,28.669487,29.063334,27.33,27.68,1.339487,1.4033324,1.273333191871643,1.4633337259292603,1300.0,3.113943352306837,0.6317445838844089,0.7715877687538357
Trees 2–10 m,1429,55,24.360376,24.231266,22.274773597717285,26.416266441345215,27.029984283447266,27.042788,27.143333,25.25891,25.2,1.7838787,1.8433342,1.7533333897590637,1.9449996948242188,5500.0,3.7403626894942437,0.7360657434964946,1.1072684545015523
Trees 2–10 m,1444,10,22.225897,22.438456,21.23201608657837,22.959317684173584,23.178406524658204,27.251001,27.263332,26.567999,26.46,0.6829999,0.7066663,0.559999480843544,0.7741667479276657,1000.0,3.0,0.7441509809573501,-0.03748469019730982
Trees 2–10 m,1450,1225,23.911415,24.237665,22.2876033782959,25.793582916259766,27.056528854370118,27.629898,27.523333,26.838139,26.81,0.79176056,0.72000057,0.6000010371208191,0.9399998784065247,122500.0,5.088136088700551,0.6847643802253561,0.03523618482667634
Trees 2–10 m,1474,15,18.61098,18.920404,16.852691650390625,19.93901252746582,20.701293182373046,27.392221,27.25,25.855999,25.65,1.5362221,1.5866667,1.4333330392837524,1.7049999237060547,1500.0,3.1760912590556813,0.7412982493846842,0.8453684538394979
Trees 2–10 m,1476,16,29.300926,29.224327,28.819727420806885,29.62494134902954,29.950547218322754,27.4925,27.470001,25.77625,25.64,1.7162498,1.7716658,1.509166419506073,1.8466672599315643,1600.0,3.2041199826559246,0.7272658924000692,1.044399919138627
Trees 2–10 m,1498,14,29.898726,29.793629,29.448355674743652,30.210221767425537,30.61850814819336,26.893572,26.798332,25.995714,25.849998,0.8978575,0.8750003,0.809166744351387,0.9883338809013367,1400.0,3.146128035678238,0.7695325538663974,0.10546774415682647
Trees 2–10 m,1500,78,34.877235,34.85456,34.70024299621582,35.05123996734619,35.2350658416748,29.306324,29.073334,27.831669,27.695,1.4746583,1.4450006,1.3750009834766388,1.543333500623703,7800.0,3.8920946026904804,0.6149254841457926,0.8300751643527425
Trees 2–10 m,1533,10,33.7647,33.76135,33.62106800079346,33.8873405456543,34.08618507385254,28.747334,28.869999,27.395,27.455002,1.352333,1.4883325,1.0699995160102844,1.5883326828479767,1000.0,3.0,0.6459363035132701,0.8423962064812367
Trees 2–10 m,1549,10,26.747034,26.546131,25.2992901802063,27.789243698120117,29.166955947875977,27.505667,27.744999,27.02,27.13,0.4856667,0.54333365,0.38333335518836975,0.5924994200468063,1000.0,3.0,0.7147069585674006,-0.1713733089320857
Trees 2–10 m,1551,29,34.525475,34.52294,34.4482421875,34.63483810424805,34.88797454833984,29.351034,29.233334,27.832415,27.71,1.5186206,1.4699999,1.386667251586914,1.6333332061767578,2900.0,3.462397997898956,0.6140947512142806,0.8559051581866594
Trees 2–10 m,1575,312,23.476221,23.826561,22.189324855804443,24.88746929168701,25.628845977783204,28.0936,27.861668,27.231632,27.1,0.8619658,0.7766663,0.566666305065155,1.1408329010009766,31200.0,4.494154594018442,0.6764539335767424,0.10021235003074047
Trees 2–10 m,1585,28,26.581768,26.82828,25.31726884841919,27.744958877563477,27.950481605529784,27.1425,27.261667,26.636072,26.810001,0.5064285,0.48499998,0.40666643530130386,0.6466660350561142,2800.0,3.4471580313422194,0.7349390986097061,-0.24993911410691372
Trees 2–10 m,1596,45,15.646485,15.568905,14.679373741149902,16.41972541809082,16.92569236755371,26.454147,26.386667,25.894222,25.93,0.55992585,0.5300007,0.476666122674942,0.6566658020019531,4500.0,3.6532125137753435,0.7841355621552116,-0.2541348755097038
Trees 2–10 m,1610,50,23.584522,23.873829,21.440640449523926,26.244200229644775,27.312808990478516,27.629,27.788334,27.0534,27.32,0.5756002,0.56500053,0.49333350360393524,0.6733336448669434,5000.0,3.6989700043360187,0.6974993577608719,-0.13249882370325472
Trees 2–10 m,1640,48,28.15228,28.581472,27.491268157958984,28.904125690460205,29.167442703247072,27.950068,27.651667,26.968958,26.775002,0.981111,0.96833324,0.7433336526155472,1.2216675877571106,4800.0,3.681241237375587,0.706223019740609,0.2621102245831215
Trees 2–10 m,1646,17,31.574142,31.605494,31.123476028442383,32.155982971191406,32.30403060913086,27.771765,27.806667,25.851765,25.93,1.9199997,1.9499995,1.8366674184799194,2.1766669750213623,1700.0,3.230448921378274,0.7061372767196593,1.2438621749176089
Trees 2–10 m,1656,15,33.908768,33.94201,33.78658485412598,34.02242851257324,34.21757507324219,29.687334,29.506666,28.121334,28.03,1.5660002,1.6033331,1.4200000762939453,1.8700002431869507,1500.0,3.1760912590556813,0.6033494390061491,0.9999836765715486
Trees 2–10 m,1657,15,32.518826,32.498104,31.962509155273438,32.92660903930664,33.41798324584961,27.41,27.413334,26.668667,26.79,0.7413331,0.70000076,0.5916658937931061,0.8999992907047272,1500.0,3.1760912590556813,0.7313137348940812,-0.03131297195462812
Trees 2–10 m,1685,52,24.23539,23.849007,23.330445289611816,25.11870002746582,26.049757957458496,28.1759,28.093334,27.723269,27.565,0.45262808,0.4366668,0.35500001907348633,0.5716657489538193,5200.0,3.716003343634799,0.6785000700121981,-0.24183328334151333
Trees 2–10 m,1689,16,34.499588,34.360443,34.17290019989014,34.76043128967285,35.34507179260254,29.656042,29.221668,28.119999,27.849998,1.5360417,1.51,1.409999966621399,1.598333328962326,1600.0,3.2041199826559246,0.62018741365505,0.8898125768082068
Trees 2–10 m,1720,51,34.54471,34.69979,33.64651298522949,35.26023292541504,35.778446197509766,27.638758,27.633333,26.865883,26.84,0.7728758,0.7066657,0.570000022649765,0.9133335649967194,5100.0,3.7075701760979363,0.7067953383388738,-0.0001296436252812283
Trees 2–10 m,1758,13,31.38795,31.256243,31.142229080200195,31.469730377197266,32.021995544433594,29.086668,29.04,27.751537,27.73,1.3351282,1.3433336,1.1766668558120728,1.5466676950454712,1300.0,3.113943352306837,0.6331708931279751,0.710162708823624
Trees 2–10 m,1760,13,35.52004,35.62352,35.45718765258789,35.707183837890625,35.74791412353515,30.096666,30.313334,28.493076,28.44,1.6035894,1.6033325,1.4399992227554321,1.7033329010009766,1300.0,3.113943352306837,0.5553327449353751,1.047999774595875
