patch_id,corner,bivariate_id,n_pixels,area_m2,canopy_height_max,elevation,slope,tpi_50m,dist_ocean,dist_inland_water,building_50m,impervious_50m
3041,cool-stable,1,75,7500.0,22.072,9.593,6.3972316,-0.7845997,136.01471,172.04651,0.0124,0.0019901234
3042,cool-stable,1,34,3400.0,22.519001,4.377,7.8806543,0.21846002,21.18034,423.14465,0.013882353,0.0020551924
3043,cool-stable,1,10,1000.0,23.675499,2.473,4.9929037,0.102819994,20.0,383.99152,0.03204,0.0135679
3044,cool-stable,1,10,1000.0,10.754,11.2575,7.951623,0.052660216,340.80557,460.81445,0.24976,0.47482714
3045,cool-stable,1,9,900.0,24.467,1.826,4.5520725,-0.53867996,84.85281,286.53098,0.017911112,0.0
3046,cool-stable,1,13,1300.0,24.261,5.131,5.2213674,0.25571993,56.568542,318.9044,0.0023384613,0.0
3047,cool-stable,1,173,17300.0,22.885,8.748,7.4510775,0.09500012,76.15773,470.42535,0.0010312138,0.0005345037
3048,cool-stable,1,23,2300.0,21.441,18.49,3.9193726,0.124399334,260.0,441.02155,0.0,0.0
3049,cool-stable,1,220,22000.0,23.983,12.548,4.044341,-0.013100205,155.88326,284.4292,0.00019272728,0.0
3050,cool-stable,1,9,900.0,17.451,3.367,0.8343431,0.0826801,348.8553,399.2493,0.23288888,0.48787382
3051,cool-stable,1,13,1300.0,15.483,2.869,0.4254507,0.03256008,331.3608,478.53943,0.16778462,0.4637322
3052,cool-stable,1,10,1000.0,6.965,7.9375,0.5084811,0.122580215,181.79529,500.0,0.25184,0.5115062
3053,cool-stable,1,27,2700.0,25.733,8.08,5.657443,-0.55307996,106.30146,235.37204,0.0098222215,0.0049291262
3054,cool-stable,1,10,1000.0,21.610584,2.8915,7.8495355,-0.33899996,26.991728,500.0,0.02308,0.0016296298
3055,cool-stable,1,9,900.0,21.838,2.735,5.9330225,-0.31079993,31.622776,479.2703,0.015155556,0.012606311
3056,cool-stable,1,19,1900.0,22.259,4.377,6.5190725,0.37872005,20.0,315.75305,0.027684212,0.0048992853
3057,cool-stable,1,13,1300.0,22.583,3.399,6.411301,0.2640402,28.284271,500.0,0.027846154,0.018290598
3058,cool-stable,1,9,900.0,3.998,9.276,4.4056497,-0.09339985,315.75305,500.0,0.0035555558,0.17820303
3059,cool-stable,1,21,2100.0,26.625,3.544,0.8824904,-0.033359975,266.27054,500.0,0.0030285716,0.010346855
3060,cool-stable,1,103,10300.0,23.954,2.883,3.4364345,-0.41976002,80.622574,313.8471,0.0026912622,0.0002229414
3061,cool-stable,1,38,3800.0,23.960999,3.4854999,10.242338,-0.9603801,93.53188,188.28128,0.0028,0.011195581
3062,cool-stable,1,23,2300.0,25.039,11.035,1.629906,-0.088479765,230.0,193.13208,0.07419131,0.16880837
3063,cool-stable,1,12,1200.0,5.026,9.6465,1.0542796,0.058480073,372.41666,476.17688,0.0448,0.36444446
3064,cool-stable,1,15,1500.0,24.591,5.997,8.1414585,-1.4601202,170.88007,170.29387,0.0,0.0
3065,cool-stable,1,17,1700.0,16.453,2.291,0.29912433,-0.017719936,80.0,500.0,0.029388234,0.44682643
3066,cool-stable,1,23,2300.0,4.34,16.268,1.2252809,0.11664024,246.98178,500.0,0.07050435,0.44217926
3067,cool-stable,1,122,12200.0,26.9295,7.573,3.381998,0.001000223,180.27756,126.88516,0.018059017,0.14399211
3068,cool-stable,1,60,6000.0,24.101,1.265,0.7113025,-0.12067999,134.16408,273.76874,0.006213333,0.146179
3069,cool-stable,1,9,900.0,1.482,2.974,0.70003617,-0.030240031,274.5906,420.11902,0.057466667,0.20455419
3070,cool-stable,1,10,1000.0,6.4075003,2.2655,0.60509276,0.15256001,30.0,500.0,0.00304,0.51080245
3071,cool-stable,1,43,4300.0,23.198,4.996,8.12255,0.11675998,22.36068,405.216,0.020325582,0.0023255814
3072,cool-stable,1,15,1500.0,12.864,2.454,0.4516653,-0.063480034,152.97058,498.19675,0.022746665,0.23309466
3073,cool-stable,1,11,1100.0,20.805,2.916,9.141687,0.0778399,10.0,390.12817,0.008945454,0.0034455666
3074,cool-stable,1,25,2500.0,25.615,5.852,7.3827157,0.09699997,60.82763,226.71568,0.019664,0.006167901
3075,cool-stable,1,25,2500.0,24.809,8.973,7.866475,0.17068,114.01755,465.18814,0.0,0.0
3076,cool-stable,1,26,2600.0,22.955,1.685,2.3415322,-0.09295999,25.322475,500.0,0.01596923,0.042383667
3077,cool-stable,1,9,900.0,1.509,3.126,0.4679301,0.02019992,53.851646,500.0,0.040755555,0.5365981
3078,cool-stable,1,1010,101000.0,17.237,8.643499,1.3870207,0.04030007,187.34918,500.0,0.059453465,0.25505477
3079,cool-stable,1,21,2100.0,18.854,6.294,7.9946074,1.0517201,30.0,500.0,0.011390476,0.001228689
3080,cool-stable,1,29,2900.0,25.845,5.57,12.267301,-0.89743984,150.0,78.1025,0.014662069,0.0024010218
3081,cool-stable,1,11,1100.0,24.471,1.39,0.75667864,0.008159957,94.33981,300.16663,0.054363634,0.12689114
3082,cool-stable,1,98,9800.0,24.1035,7.2530003,6.514838,-0.07454024,121.448006,364.48563,0.008506122,0.0
3083,cool-stable,1,10,1000.0,25.496,4.7834997,0.72180796,-0.032339975,349.92856,320.54297,0.02156,0.13930865
3084,cool-stable,1,31,3100.0,16.933,2.452,1.0941586,0.046600007,42.426407,500.0,0.0037548386,0.428638
3085,cool-stable,1,9,900.0,24.277,9.668,5.30299,-0.22316018,84.85281,250.0,0.071822226,0.037434842
3086,cool-stable,1,14,1400.0,6.4265,3.5525,1.0634458,0.17275998,70.35534,500.0,0.033057142,0.4598501
3087,cool-stable,1,43,4300.0,20.875,9.855,6.257436,-0.49371988,130.0,121.65526,0.0,0.001564743
3088,cool-stable,1,210,21000.0,22.085,8.003,5.4969234,-0.14121981,96.67845,100.0,0.0048438096,0.0015449736
3089,cool-stable,1,53,5300.0,24.417,7.667,7.5789256,-0.03880005,70.71068,230.21729,0.0032226415,0.0005870021
3090,cool-stable,1,19,1900.0,10.243,5.383,11.097569,-0.0444001,56.568542,500.0,0.005831579,0.27782977
3091,cool-stable,1,16,1600.0,16.3735,3.329,0.92665476,0.113180004,79.36253,500.0,0.033275,0.29649693
3092,cool-stable,1,11,1100.0,6.707,3.372,0.99441165,0.06655999,82.46211,500.0,0.05050909,0.25185186
3093,cool-stable,1,9,900.0,1.165,3.805,1.5629321,0.18083982,80.0,500.0,0.0,0.551454
3094,cool-stable,1,16,1600.0,24.375,3.1605,5.822929,0.22677991,20.0,420.11902,0.041050002,0.018873457
3095,cool-stable,1,11,1100.0,25.229,4.285,1.277483,-0.019760046,290.68884,233.23807,0.011054546,0.17345679
3096,cool-stable,1,14,1400.0,4.0004997,2.823,1.107909,0.021840053,60.0,500.0,0.020514285,0.61625224
3097,cool-stable,1,11,1100.0,4.464,2.041,1.8174238,0.18115993,14.142136,500.0,0.038399998,0.34554434
3098,cool-stable,1,14,1400.0,24.33,11.408,5.0436435,-0.28601983,165.22269,175.58621,0.03694286,0.017054673
3099,cool-stable,1,11,1100.0,6.104,3.843,4.428038,-0.05956005,89.44272,500.0,0.0013454546,0.24193043
3100,cool-stable,1,37,3700.0,16.023,2.296,0.68776095,0.078960076,28.284271,500.0,0.0003135135,0.30205205
3101,cool-stable,1,9,900.0,23.294,14.298,3.0389788,0.10268021,144.22205,230.0,0.082,0.0141152255
3102,cool-stable,1,43,4300.0,24.275,11.955,3.3646986,-0.2553197,180.0,172.04651,0.003572093,0.0
3103,cool-stable,1,10,1000.0,22.4025,6.745,9.139406,0.90145993,22.36068,121.448006,0.01968,0.0099135805
3104,cool-stable,1,14,1400.0,3.3625002,3.4135,0.34687454,0.08767998,111.8034,383.53564,0.0010857142,0.7129189
3105,cool-stable,1,25,2500.0,5.302,2.312,0.9635179,0.056320023,36.05551,500.0,0.018383998,0.35232595
3106,cool-stable,1,10,1000.0,20.3525,3.7835002,7.594192,0.7348801,20.0,500.0,0.0,0.0
3107,cool-stable,1,10,1000.0,22.241001,7.6755,5.3020344,-0.048060074,85.31129,47.54135,0.007,0.03185185
3108,cool-stable,1,32,3200.0,23.692,1.4265001,1.135637,0.07172002,36.05551,28.284271,0.013725,0.02746142
3109,cool-stable,1,18,1800.0,23.4795,3.0585,0.41141576,0.022099968,159.6795,160.0,0.02886667,0.34927982
3110,cool-stable,1,11,1100.0,26.019,2.536,10.199172,-1.0419599,22.36068,142.12671,0.0104,0.015465769
3111,cool-stable,1,132,13200.0,5.259,2.7245,0.6403224,0.022400012,85.14642,500.0,0.006181818,0.42584923
3112,cool-stable,1,27,2700.0,25.498,1.33,1.4528434,-0.104319975,42.426407,86.023254,0.01602963,0.032665752
3113,cool-stable,1,10,1000.0,1.9275,2.6615,3.3283215,0.2928201,30.0,500.0,0.00064,0.45220986
3114,cool-stable,1,21,2100.0,16.08,2.294,0.8864935,-0.11652003,42.426407,500.0,0.0012571429,0.3417872
3115,cool-stable,1,9,900.0,22.259,11.738,2.4911857,-0.38520005,133.41664,276.58633,0.03257778,0.0
3116,cool-stable,1,60,6000.0,23.04,1.4275,0.97083914,-0.14341995,63.638397,70.0,0.0077066664,0.07177984
3117,cool-stable,1,18,1800.0,7.3335,3.5774999,0.8997394,0.083019994,55.4951,485.32782,0.0043333336,0.34101507
3118,cool-stable,1,15,1500.0,16.999,2.364,0.5821457,0.027719947,30.0,500.0,0.002,0.35003293
3119,cool-stable,1,32,3200.0,23.5395,1.3595,2.7833333,-0.30424,60.0,96.93164,0.0105125,0.0014853395
3120,cool-stable,1,22,2200.0,25.8895,3.133,7.006834,0.20658003,12.071068,115.53227,0.0032363636,0.004438833
3121,cool-stable,1,12,1200.0,4.4440002,3.4359999,4.2334166,0.020360023,60.299892,500.0,0.0023333333,0.35626543
3122,cool-stable,1,17,1700.0,20.787,14.02,2.5306454,-0.12536015,116.61903,210.0,0.019435294,4.3572985e-05
3123,cool-stable,1,13,1300.0,,3.39,6.284273,0.17096005,28.284271,453.43137,0.0708,0.2665242
3124,cool-stable,1,31,3100.0,1.583,4.683,8.067468,0.08071989,36.05551,500.0,0.0042193546,0.22572282
3125,cool-stable,1,26,2600.0,,8.726999,2.7410245,0.0022200402,215.52109,500.0,0.009784615,0.35308167
3126,cool-stable,1,12,1200.0,4.7325,2.6125,0.7364341,-0.00117998,25.322475,500.0,0.0023333333,0.1924897
3127,cool-stable,1,27,2700.0,,5.356,2.6818793,0.23932011,50.0,410.48752,0.0041925926,0.21432555
3128,cool-stable,1,33,3300.0,18.502,3.341,5.8808656,0.024079954,30.0,184.39088,0.013575758,0.00010475122
3129,cool-stable,1,14,1400.0,17.7535,5.2795,7.4721994,-0.5167401,38.643284,144.39021,0.010285714,0.017160494
3130,cool-stable,1,24,2400.0,,5.9230003,6.2193613,0.074380085,118.51749,500.0,0.06175,0.16504115
3131,cool-stable,1,21,2100.0,,7.768,1.2076932,0.16896,180.27756,500.0,0.075104766,0.22024104
3132,cool-stable,1,34,3400.0,24.0595,2.0535,1.4950285,0.03335999,60.0,33.83914,0.0,0.006655773
3133,cool-stable,1,9,900.0,23.613,6.651,6.485845,-0.4797201,122.06555,10.0,0.0208,0.0
3134,cool-stable,1,18,1800.0,23.489,2.7175,4.8709126,-0.072999984,22.36068,275.86133,0.0,0.0
3135,cool-stable,1,15,1500.0,24.447,4.974,8.702972,-0.027320175,22.36068,89.44272,0.004453333,4.9382717e-05
3136,cool-stable,1,24,2400.0,24.645,2.901,0.9155436,-0.12635994,111.1285,130.19202,3.3333334e-05,0.16290638
3137,cool-stable,1,16,1600.0,,7.682,1.0478629,-0.06078004,342.5386,379.0116,0.09155,0.18737654
3138,cool-stable,1,22,2200.0,22.5875,1.6355,2.3053432,-0.16367999,53.851646,161.5502,0.008745455,0.023114478
3139,cool-stable,1,21,2100.0,,10.514,8.1553545,-0.11263966,332.4154,305.94116,0.004876191,0.17466196
3140,cool-stable,1,9,900.0,,10.852,3.495791,-0.02340046,418.68842,331.05893,0.0008,0.22631001
3141,cool-stable,1,24,2400.0,,11.6805,0.93108225,0.091699794,155.56349,474.23624,0.09335,0.5221348
3142,cool-stable,1,9,900.0,,10.623,0.9280751,0.001400299,254.95099,485.07733,0.048222225,0.5668038
3143,cool-amplifying,13,16,1600.0,29.9235,34.387497,8.395672,1.1245004,3000.0,55.4951,0.0,0.0
3144,cool-amplifying,13,9,900.0,22.628,42.635,5.269676,-0.5693593,3000.0,264.00757,0.0,0.0
3145,cool-amplifying,13,40,4000.0,23.9235,39.2445,4.3454366,-0.55929935,3000.0,371.0783,0.0,0.0
3146,cool-amplifying,13,28,2800.0,23.537498,39.702,2.5919867,-0.5201201,3000.0,206.63467,0.0,0.0
3147,cool-amplifying,13,13,1300.0,22.066,44.768,3.938666,-0.18032028,3000.0,240.41629,0.0,0.0
3148,cool-amplifying,13,29,2900.0,24.0,41.923,8.147579,0.7007191,3000.0,144.22205,0.0,0.0
3149,cool-amplifying,13,26,2600.0,25.578,35.2305,8.348529,-0.95145935,3000.0,343.4357,0.0,0.0
3150,cool-amplifying,13,16,1600.0,25.1565,27.6495,14.208167,-0.046940573,3000.0,107.93492,0.0,0.0
3151,cool-amplifying,13,67,6700.0,30.964,34.121,13.272896,0.33975923,3000.0,41.231056,0.0,0.0
3152,cool-amplifying,13,9,900.0,22.285,42.486,1.9823813,-0.3263594,3000.0,184.39088,0.0,0.0
3153,cool-amplifying,13,10,1000.0,24.094,32.5345,4.5844502,-0.6530007,3000.0,264.43668,0.0,0.0
3154,cool-amplifying,13,564,56400.0,27.6725,26.394001,10.807035,-0.097119406,3000.0,68.541016,0.0,0.0
3155,cool-amplifying,13,11,1100.0,22.755,40.855,12.637369,0.79732084,3000.0,130.38405,0.0,0.0
3156,cool-amplifying,13,16,1600.0,22.425,42.598503,5.7211266,-0.2293003,3000.0,148.66069,0.0,0.0
3157,cool-amplifying,13,11,1100.0,33.52,26.458,13.86963,-0.63671964,3000.0,42.426407,0.0,0.0
3158,cool-amplifying,13,9,900.0,30.332,32.959,7.445757,0.70248085,3000.0,98.99495,0.0,0.0
3159,cool-amplifying,13,17,1700.0,22.194,44.78,4.184284,-0.26412094,3000.0,248.39485,0.0,0.0
3160,cool-amplifying,13,33,3300.0,31.815,33.253,3.8119404,-0.46580017,3000.0,183.84778,0.0,0.0
3161,cool-amplifying,13,29,2900.0,32.748,25.507,15.059653,-1.1775203,3000.0,42.426407,0.0,0.0
3162,cool-amplifying,13,10,1000.0,22.9105,40.1845,12.120346,1.0559802,3000.0,364.61688,0.0,0.0
3163,cool-amplifying,13,10,1000.0,25.503,36.7165,3.8361197,-1.6743608,3000.0,300.04834,0.0,0.0
3164,cool-amplifying,13,10,1000.0,22.642,43.501,6.412031,-0.5367402,3000.0,226.12666,0.0,0.0
3165,cool-amplifying,13,9,900.0,24.617,46.969,4.335412,-0.73204195,3000.0,183.84778,0.0,0.0
3166,cool-amplifying,13,11,1100.0,22.463,40.055,4.376319,-0.6124014,2971.0771,474.34167,0.0,0.0
3167,cool-amplifying,13,45,4500.0,25.081,38.967,9.35392,-0.26775834,3000.0,241.86774,7.1111106e-05,0.0
3168,cool-amplifying,13,13,1300.0,22.631,37.676,4.672498,-0.57367843,2890.8477,410.36566,0.0,0.0
3169,cool-amplifying,13,13,1300.0,23.067,36.182,6.9596715,-0.543441,3000.0,280.1785,0.0,0.0
3170,cool-amplifying,13,32,3200.0,26.0005,29.8395,9.085907,-0.071360126,2863.9043,141.77403,0.0,0.0
3171,cool-amplifying,13,26,2600.0,27.8185,31.8875,5.3494954,-1.0395198,3000.0,250.89679,0.0,0.0
3172,cool-amplifying,13,18,1800.0,22.703,37.674,4.793562,-0.4344609,2827.4517,335.11072,0.0,0.0
3173,cool-amplifying,13,55,5500.0,28.039,23.191,9.860761,0.0990805,2808.5583,44.72136,0.0,0.0
3174,cool-amplifying,13,25,2500.0,32.387,33.112,4.8868823,-0.29203856,3000.0,139.28389,0.0,0.0
3175,cool-amplifying,13,52,5200.0,27.66,28.0625,7.526623,-0.3634796,2740.0183,273.03845,0.0,0.0
3176,cool-amplifying,13,12,1200.0,30.606,35.9225,3.178618,-0.58584034,2751.645,205.66905,0.0,0.0
3177,cool-amplifying,13,46,4600.0,31.282001,24.855999,10.530563,-0.16644019,2731.244,162.01668,0.0,0.0
3178,cool-amplifying,13,63,6300.0,29.182,22.865,14.507398,-0.77187955,2654.5244,70.71068,0.0,0.0
3179,cool-amplifying,13,39,3900.0,24.651,29.377,11.821329,0.11972053,2626.1758,130.0,0.0,0.0
3180,cool-amplifying,13,9,900.0,26.842,33.612,6.654889,0.11820076,2776.9407,241.66092,0.0,0.0
3181,cool-amplifying,13,20,2000.0,24.702,26.694,10.842699,0.58818007,3000.0,197.4192,0.0,0.0
3182,cool-amplifying,13,10,1000.0,27.8565,27.01,7.7557917,-0.37333983,3000.0,85.438034,0.0,0.0
3183,cool-amplifying,13,9,900.0,25.13,28.552,10.748551,0.44807997,2640.019,216.33308,0.0,0.0
3184,cool-amplifying,13,13,1300.0,24.485,34.162,4.5312223,-0.20891967,2886.8843,250.79872,0.0,0.0
3185,cool-amplifying,13,22,2200.0,22.5265,38.212997,4.51083,-0.29500046,2810.4358,267.48557,0.0,0.0
3186,cool-amplifying,13,10,1000.0,32.0,25.535,9.315935,-0.5996203,2635.289,191.57173,0.0,0.0
3187,cool-amplifying,13,18,1800.0,22.990002,39.687,4.6342297,-0.3141793,2764.4438,332.71594,0.0,0.0
3188,cool-amplifying,13,15,1500.0,29.295,23.957,9.213675,-0.011600113,2549.2156,180.27756,0.0,0.0
3189,cool-amplifying,13,25,2500.0,29.752,21.344,24.022182,-2.35084,2535.6853,72.11102,0.0,0.0
3190,cool-amplifying,13,14,1400.0,25.723,34.333,14.159707,-0.48862022,2764.787,254.06538,0.0,0.0
3191,cool-amplifying,13,28,2800.0,30.266,20.2225,9.93405,-0.27255964,2420.878,50.0,0.0,0.0
3192,cool-amplifying,13,15,1500.0,30.427,26.809,9.205051,1.0968801,2437.5808,203.96078,0.0,0.0
3193,cool-amplifying,13,17,1700.0,29.396,23.554,8.216844,-0.19867943,2362.795,304.63092,0.0,0.0
3194,cool-amplifying,13,29,2900.0,30.749,26.041,7.6455674,0.52472,2723.2517,442.0407,0.0,0.0
3195,cool-amplifying,13,63,6300.0,27.648,30.856,3.4651346,-0.4642805,2328.1323,492.0366,0.0,0.0
3196,cool-amplifying,13,11,1100.0,22.329,39.879,1.7266462,-0.3745189,2545.7808,445.5334,0.0,0.0
3197,cool-amplifying,13,15,1500.0,29.65,26.924,7.74548,0.2180806,2292.6404,328.93768,0.0,0.0
3198,cool-amplifying,13,26,2600.0,30.5185,23.6455,11.397747,0.32610005,2211.6167,221.47162,0.0,0.0
3199,cool-amplifying,13,19,1900.0,30.801,22.092,8.17043,-0.5376399,2183.0483,300.0,0.0,0.0
3200,cool-amplifying,13,16,1600.0,23.764,30.835,1.5805511,-0.5027,2173.153,344.95157,0.0,0.0
3201,cool-amplifying,13,13,1300.0,26.052,25.312,8.40835,0.27860045,2119.4575,300.16663,0.0,0.0
3202,cool-amplifying,13,26,2600.0,26.0205,31.249,2.6324973,-0.38351974,2139.4624,322.25757,0.0,0.0
3203,cool-amplifying,13,98,9800.0,31.045,23.8205,9.221935,0.16373967,2827.879,122.26181,0.0,0.0
3204,cool-amplifying,13,28,2800.0,27.844,30.324501,13.270504,0.079720005,2690.1108,180.0,0.0,0.0
3205,cool-amplifying,13,142,14200.0,29.051498,25.237999,11.820616,-0.27571929,2621.4214,63.245552,0.0,0.0
3206,cool-amplifying,13,18,1800.0,26.566,30.8815,2.200696,-0.32583973,2045.7974,218.38301,0.0,0.0
3207,cool-amplifying,13,24,2400.0,28.2525,30.7485,4.0319967,-0.4530604,2033.2854,203.22269,0.0,0.0
3208,cool-amplifying,13,10,1000.0,25.935001,30.5075,3.4482539,-0.33928022,1995.2009,188.24231,0.0,0.0
3209,cool-amplifying,13,15,1500.0,23.136,30.468,1.5254607,-0.41835946,1976.9927,234.094,0.0,0.0
3210,cool-amplifying,13,134,13400.0,26.973999,27.3625,11.714823,-0.15199962,2692.712,140.0,0.0,0.0
3211,cool-amplifying,13,20,2000.0,26.0055,30.2175,3.4161305,-0.7355993,1973.0938,288.78043,0.0,0.0
3212,cool-amplifying,13,103,10300.0,27.897,37.926,2.2510118,-0.34451935,2330.193,358.05026,0.0,0.0
3213,cool-amplifying,13,11,1100.0,27.95,32.905,9.742775,0.78412217,1844.5596,30.0,0.0,0.0
3214,cool-amplifying,13,9,900.0,22.799,31.793,9.560715,0.17355941,2212.0579,500.0,0.0,0.0
3215,cool-amplifying,13,20,2000.0,24.8585,32.752,7.7805862,0.46429938,1848.5801,135.76474,0.0,0.0
3216,cool-amplifying,13,9,900.0,27.737,37.47,1.4461907,-0.13792175,2388.3884,325.72995,0.0,0.0
3217,cool-amplifying,13,27,2700.0,25.848,37.509,6.019465,-0.018479919,2438.2166,191.04973,0.0,0.0
3218,cool-amplifying,13,9,900.0,25.529,35.431,3.448676,-0.6430406,1800.8054,424.3819,0.0,0.0
3219,cool-amplifying,13,23,2300.0,26.606,31.403,4.30387,-0.45788032,1736.1163,64.03124,0.0,0.0
3220,cool-amplifying,13,14,1400.0,23.02,36.098,3.691908,-0.41322067,2743.6655,83.0313,0.0,0.0
3221,cool-amplifying,13,12,1200.0,24.247002,15.0195,11.466732,0.45525998,3000.0,12.071068,0.0,0.0
3222,cool-amplifying,13,11,1100.0,27.967,35.219,4.21327,-0.5664798,2892.0754,36.05551,0.0,0.0
3223,cool-amplifying,13,17,1700.0,28.069,37.368,4.915267,-0.21787949,2370.3586,264.1969,0.0,0.0
3224,cool-amplifying,13,30,3000.0,28.6075,31.896,3.0437055,-0.4353993,1821.6201,270.64383,0.0,0.0
3225,cool-amplifying,13,17,1700.0,25.224,16.224,12.344961,1.1388792,3000.0,10.0,0.0,0.0
3226,cool-amplifying,13,17,1700.0,24.794,27.019,11.62145,-0.15716042,2454.6487,155.24174,0.0,0.0
3227,cool-amplifying,13,11,1100.0,28.316,33.168,2.5519602,-0.57355803,1756.8438,193.13208,0.0,0.0
3228,cool-amplifying,13,16,1600.0,30.923,22.814999,7.862094,0.12852004,1873.3792,500.0,0.0,0.0
3229,cool-amplifying,13,10,1000.0,28.175499,45.5455,9.36076,0.07889931,2948.0054,163.99405,0.0,0.0
3230,cool-amplifying,13,9,900.0,31.277,40.006,2.6526852,-0.49987975,2900.8274,127.27922,0.0,0.0
3231,cool-amplifying,13,9,900.0,26.595,36.861,5.5165133,-0.16312118,2350.0212,268.7006,0.0,0.0
3232,cool-amplifying,13,18,1800.0,26.865,27.8715,8.65708,0.44198006,3000.0,139.64194,0.0,0.0
3233,cool-amplifying,13,43,4300.0,23.761,26.359,12.187393,-0.2979602,2416.154,70.71068,0.0,0.0
3234,cool-amplifying,13,12,1200.0,23.971,34.042,1.5508504,-0.40268037,1689.8362,219.77214,0.0,0.0
3235,cool-amplifying,13,13,1300.0,23.472,46.298,2.7251298,-0.2547603,2890.8477,191.04973,0.0,0.0
3236,cool-amplifying,13,19,1900.0,24.772,34.703,4.5382566,-0.21720108,1656.0496,297.32138,0.0,0.0
3237,cool-amplifying,13,11,1100.0,23.116,43.414,9.262088,0.6449217,2839.3838,176.91806,0.0,0.0
3238,cool-amplifying,13,28,2800.0,22.453,38.3405,1.2797045,-0.29322007,2110.8884,360.97067,0.0,0.0
3239,cool-amplifying,13,21,2100.0,31.053,27.412,8.564838,-0.16784057,3000.0,64.03124,0.0,0.00069958845
3240,cool-amplifying,13,18,1800.0,27.728,34.909,2.432648,-0.33029914,3000.0,498.7473,0.10131112,0.19560356
3241,cool-amplifying,13,72,7200.0,24.1465,42.417,10.801467,0.40604055,2872.8555,83.0313,0.0,0.0
3242,cool-amplifying,13,12,1200.0,32.741,21.8965,9.058086,-0.09799973,2435.085,79.36253,0.0,0.0
3243,cool-amplifying,13,19,1900.0,26.458,24.027,8.20494,0.08464027,3000.0,150.0,0.0,0.0
3244,cool-amplifying,13,11,1100.0,28.293,21.437,18.7309,-2.3183603,2367.8262,120.0,0.0,0.0
3245,cool-amplifying,13,13,1300.0,27.973,31.926,5.1309953,-0.28491944,3000.0,117.047,0.0,0.0
3246,cool-amplifying,13,16,1600.0,31.7115,22.6455,10.507647,-0.026560096,2382.6965,147.13144,0.0,0.0
3247,cool-amplifying,13,54,5400.0,28.533,31.148499,6.3249073,0.07282017,3000.0,188.80978,0.0,0.0
3248,cool-amplifying,13,23,2300.0,24.077,49.267,5.1095343,-0.33819976,2650.9622,290.0,0.0,0.0
3249,cool-amplifying,13,22,2200.0,22.7425,36.1385,3.4060066,-0.41607934,2518.5115,320.9307,0.0,0.0
3250,cool-amplifying,13,25,2500.0,28.596,22.197,8.925522,0.044400636,1641.7369,392.17343,0.0,0.0
3251,cool-amplifying,13,22,2200.0,22.164,36.6045,3.4785388,-0.60338104,2376.1523,298.49152,0.0,0.0
3252,cool-amplifying,13,24,2400.0,23.016998,33.738,4.630523,-0.23611861,3000.0,165.22684,0.0,0.0
3253,cool-amplifying,13,31,3100.0,28.468,31.247,8.3765135,0.2142804,3000.0,130.38405,0.0,0.0
3254,cool-amplifying,13,9,900.0,23.248,35.542,4.287647,-0.224319,2820.0176,58.309517,0.0,0.0
3255,cool-amplifying,13,17,1700.0,28.173,21.342,7.5681267,-0.07396027,1641.3713,297.32138,0.0,5.8097314e-05
3256,cool-amplifying,13,43,4300.0,29.032,33.16,4.3451424,0.17464104,3000.0,245.15302,0.0,0.0
3257,cool-amplifying,13,14,1400.0,22.696499,44.038498,1.3497007,-0.37775993,1987.3345,133.41664,0.0,0.0
3258,cool-amplifying,13,2683,268300.0,31.072,32.459,2.9847558,-0.08335907,3000.0,233.45236,0.0,8.2135804e-05
3259,cool-amplifying,13,21,2100.0,23.626,35.82,10.881818,0.55839866,2305.3416,300.83218,0.0,0.0
3260,cool-amplifying,13,17,1700.0,23.367,20.63,8.261284,-0.34536034,1543.3081,360.13885,0.0,0.0
3261,cool-amplifying,13,14,1400.0,24.576,20.288,9.064985,-0.0018199347,1433.2654,500.0,0.0,0.0
3262,cool-amplifying,13,13,1300.0,32.321,19.893,8.3319645,0.12103935,1260.1984,500.0,0.0,0.0
3263,cool-amplifying,13,54,5400.0,25.255001,42.179,4.5508604,-0.30091903,3000.0,260.7681,0.0,0.0016460905
3264,cool-amplifying,13,107,10700.0,30.477,30.15,3.6425622,-0.041680068,3000.0,210.95023,0.0,0.0
3265,cool-amplifying,13,11,1100.0,24.999,46.707,7.391874,-0.19288146,3000.0,291.5476,0.0,0.0
3266,cool-amplifying,13,15,1500.0,23.144,41.751,2.9267318,-0.45115843,3000.0,370.0,0.0,0.0
3267,cool-amplifying,13,20,2000.0,28.0105,26.2905,7.1878505,0.0968404,3000.0,120.20798,0.0,0.0
3268,cool-amplifying,13,12,1200.0,25.491001,17.7025,13.767095,0.6983398,1279.198,480.0,0.0,0.07085391
3269,cool-amplifying,13,18,1800.0,23.202,41.256,2.5654726,-0.7000185,2081.6099,280.44592,0.0,0.0
3270,cool-amplifying,13,21,2100.0,23.393,37.748,8.455107,0.6381215,2798.6602,44.72136,0.0,0.0
3271,cool-amplifying,13,23,2300.0,25.184,27.277,7.5214095,-0.12168053,2257.543,370.0,0.0,0.0
3272,cool-amplifying,13,10,1000.0,22.1765,39.9085,9.749622,0.21061958,3000.0,181.79529,0.0,0.0
3273,cool-amplifying,13,23,2300.0,22.56,34.855,5.113477,-0.4792012,3000.0,102.95631,0.0,0.0
3274,cool-amplifying,13,15,1500.0,25.217,21.83,11.950657,0.30672005,1390.1439,500.0,0.0,0.0
